user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
dorseydavid,add_to_cart,Phone_9,Electronics,520.38,2,2026-01-27T10:34:13.566655,a2e2c239-1775-4f1d-a72c-698b844ad2a1,mobile,AU,177.72
brownnathan,remove_from_cart,Racket_7,Sports,159.17,1,2026-01-27T10:34:13.576655,f0961f97-a7b1-4ef0-99b2-8a56e76a6b90,mobile,LB,153.36
fergusondavid,view,Sofa_0,Home,339.94,4,2026-01-27T10:34:13.586655,c761ec7f-30b9-4fa4-b89f-0986556c6595,tablet,GT,250.12
justin17,purchase,Novel_13,Books,497.89,5,2026-01-27T10:34:13.596655,797abb2b-98a2-4efd-87a8-51f986c268da,desktop,JM,27.29
ithomas,add_to_cart,Shirt_1,Clothing,617.65,5,2026-01-27T10:34:13.606655,727c062f-1308-4d19-b084-a59f227d992f,tablet,PY,390.83
bsmith,add_to_cart,Novel_14,Books,43.09,5,2026-01-27T10:34:13.616655,3a573933-b312-40b3-82cd-4b33e778e661,mobile,JP,364.93
pcampbell,view,Laptop_8,Electronics,369.21,4,2026-01-27T10:34:13.626655,3fc833b2-7968-4ced-8613-dcabe47ad2a7,desktop,SN,341.16
joshuathompson,purchase,Laptop_9,Electronics,151.64,5,2026-01-27T10:34:13.636655,b4c94710-5b61-42b4-aa1c-615cd4f0918b,desktop,MZ,77.09
kathykelly,wishlist,Novel_3,Books,503.57,5,2026-01-27T10:34:13.646655,18ab488f-5d0f-4aa8-b468-b1362bf281a8,desktop,TD,109.95
bettyayers,wishlist,Sofa_7,Home,754.08,1,2026-01-27T10:34:13.656655,ac6d4a76-e62b-4096-a3f8-1dfd56824891,mobile,SZ,297.19
gomezcharles,view,Pants_8,Clothing,13.38,4,2026-01-27T10:34:13.666655,ed9c4432-b07d-413a-b95c-76cd79a9d290,mobile,TL,416.62
david48,view,Shirt_13,Clothing,267.49,1,2026-01-27T10:34:13.676655,7086c47c-7512-4378-b3d9-5e9b1d725381,desktop,MR,402.47
jerrywelch,wishlist,Laptop_4,Electronics,558.64,5,2026-01-27T10:34:13.686655,b8a3b455-46f0-4c03-adee-34ce313c0bb7,tablet,LY,30.46
robertthompson,view,Lamp_3,Home,639.96,1,2026-01-27T10:34:13.696655,983a2b85-5a07-415e-be45-45f2a88670e8,desktop,MG,63.94
justin17,remove_from_cart,Lamp_6,Home,297.95,4,2026-01-27T10:34:13.706655,b103a473-367b-4653-9d3d-cd45b306ee36,tablet,SI,190.77
gomezcharles,wishlist,Shoe_5,Sports,607.26,1,2026-01-27T10:34:13.716655,b702bb1a-cff6-4885-a6c3-415427cc4c84,desktop,EE,20.91
kathykelly,remove_from_cart,Shoe_8,Sports,260.25,1,2026-01-27T10:34:13.726655,b284a873-8eca-4cd7-8b46-fd9c7983dfd6,mobile,KG,314.68
gomezcharles,remove_from_cart,Sofa_1,Home,677.98,4,2026-01-27T10:34:13.736655,7048a6c4-9556-4ddc-831b-5b084027e88e,desktop,QA,442.74
princelisa,remove_from_cart,Novel_6,Books,751.24,1,2026-01-27T10:34:13.746655,c584f847-a590-4753-a023-2a10f4c20ee5,desktop,PA,231.27
jonesdaniel,purchase,Shoe_3,Sports,511.5,4,2026-01-27T10:34:13.756655,bd590c1e-afdc-4d26-a933-ce8de6f731f1,desktop,FI,371.72
emily19,add_to_cart,Novel_9,Books,526.0,3,2026-01-27T10:34:13.766655,26fb622b-19c4-46c0-a5e6-4885b733155e,desktop,FJ,84.15
ithomas,add_to_cart,Shoe_10,Sports,419.7,5,2026-01-27T10:34:13.776655,e179c784-dcd6-4e56-9b69-9be89aeb50f8,mobile,HT,229.67
matthewsmatthew,add_to_cart,Sofa_0,Home,868.01,4,2026-01-27T10:34:13.786655,2d816913-f70a-4985-9a16-fe5085361ffe,tablet,AO,171.71
james92,view,Racket_5,Sports,270.74,3,2026-01-27T10:34:13.796655,06a1f1af-b53f-4e73-ab6d-b900e04d4111,tablet,AU,200.65
eburns,view,Laptop_8,Electronics,451.89,3,2026-01-27T10:34:13.806655,92c74fff-7677-4b3c-a828-c549e065e787,tablet,SY,222.55
nsummers,view,Laptop_3,Electronics,101.76,5,2026-01-27T10:34:13.816655,4e1af87b-10db-4d75-bef1-2f8729ae5507,mobile,TO,104.22
fergusondavid,wishlist,Phone_0,Electronics,302.5,2,2026-01-27T10:34:13.826655,22a13b7a-f54e-418b-9ebd-b1be519732ca,desktop,SA,283.99
davidgreen,wishlist,Pants_9,Clothing,467.69,5,2026-01-27T10:34:13.836655,6d23de79-86db-4131-8786-434191fccc42,desktop,NL,362.34
