user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
joshuamccoy,wishlist,Racket_5,Sports,765.99,1,2026-01-27T10:30:12.674488,a8d367ca-2eea-495b-8566-d324271e38a5,desktop,SR,95.12
justin17,remove_from_cart,Novel_0,Books,11.8,3,2026-01-27T10:30:12.684488,0a5049b9-2b29-46d5-a457-d78ead6f2594,mobile,BA,484.54
gomezcharles,remove_from_cart,Novel_0,Books,213.15,3,2026-01-27T10:30:12.694488,f391c962-b3f2-411d-abff-27f8686fdbc6,desktop,MZ,36.41
gomezcharles,add_to_cart,Shirt_9,Clothing,794.14,3,2026-01-27T10:30:12.704488,814b4f5a-f298-465b-b7ca-fb69590117bc,tablet,DJ,323.81
jensenjessica,purchase,Laptop_0,Electronics,697.63,1,2026-01-27T10:30:12.714488,7b566b90-17ab-476c-a0fd-1473e71eff53,desktop,YE,352.04
jeremypierce,view,Sofa_4,Home,974.4,2,2026-01-27T10:30:12.724488,d04fd777-9549-4c99-8bfd-47b4c155f3d0,tablet,BB,255.94
heatherwade,wishlist,Laptop_9,Electronics,19.96,3,2026-01-27T10:30:12.734488,e1f47be2-3719-4e78-a2bf-bc7be627f4e4,mobile,AZ,299.39
lynn11,remove_from_cart,Novel_13,Books,640.8,5,2026-01-27T10:30:12.744488,94cadbb9-c400-4899-98a7-724231e5a0bc,tablet,TD,31.24
brownnathan,wishlist,Sofa_0,Home,771.33,3,2026-01-27T10:30:12.754488,8b6ad71e-164e-43c0-9364-bee38ed183f6,mobile,ES,470.54
izimmerman,view,Novel_16,Books,296.18,2,2026-01-27T10:30:12.764488,b6b5197b-a9c8-41eb-9008-996ac29170de,mobile,KP,442.42
bsmith,wishlist,Novel_0,Books,710.27,4,2026-01-27T10:30:12.774488,0aefba1c-c9f8-4b1a-b727-aaf44a7d92b0,mobile,SM,359.35
gomezcharles,purchase,Sofa_7,Home,76.77,3,2026-01-27T10:30:12.784488,4eb297f2-b385-4207-9730-f5b9c3498d79,mobile,VC,420.12
jonesdaniel,remove_from_cart,Pants_14,Clothing,200.2,5,2026-01-27T10:30:12.794488,280ff048-973c-4cd5-b998-595ad8837fd3,mobile,SZ,332.86
bentonbenjamin,remove_from_cart,Novel_17,Books,992.54,5,2026-01-27T10:30:12.804488,c5942ce5-617d-404a-b622-cf3d51bdad2f,desktop,CD,406.59
brownnathan,remove_from_cart,Lamp_6,Home,486.43,2,2026-01-27T10:30:12.814488,7bf0bc52-20eb-4df2-b79c-5caddc6b0499,mobile,LR,174.01
matthewsmatthew,add_to_cart,Shoe_9,Sports,717.87,3,2026-01-27T10:30:12.824488,8e2d7a2b-31a3-4ecd-989a-b7efcca2285a,desktop,BO,241.44
joshuathompson,view,Lamp_0,Home,437.14,4,2026-01-27T10:30:12.834488,f12c6bbf-56fa-4a35-9bc5-3a3985b0201f,mobile,DK,409.39
carlycowan,remove_from_cart,Lamp_1,Home,716.4,2,2026-01-27T10:30:12.844488,7bf3c760-9ca8-477e-bc78-c84aec4f0708,tablet,SK,29.46
flowersmaureen,add_to_cart,Racket_6,Sports,219.22,2,2026-01-27T10:30:12.854488,6efb4a88-b841-4594-bce5-b38f5a8e8f4f,mobile,CO,400.19
benjamingiles,purchase,Shirt_7,Clothing,344.17,5,2026-01-27T10:30:12.864488,9a57e15b-2a07-458a-9bd3-93b948f02f65,tablet,DK,55.19
jeremypierce,wishlist,Shoe_10,Sports,784.82,5,2026-01-27T10:30:12.874488,74f686b6-a6e8-4cb0-86ba-a298d657494f,desktop,AF,42.85
yjohnson,wishlist,Racket_7,Sports,84.34,4,2026-01-27T10:30:12.884488,394fe6b7-d223-48bf-bde2-0544f7dfc113,mobile,TW,466.07
james92,view,Phone_4,Electronics,100.31,4,2026-01-27T10:30:12.894488,acc30db0-4cc1-4af0-9e33-04dabc051f58,mobile,LK,362.59
jeremypierce,remove_from_cart,Racket_2,Sports,381.98,3,2026-01-27T10:30:12.904488,4fae6031-2ee4-4249-a925-8ec4e6ff9bce,tablet,KW,130.32
marksamber,add_to_cart,Shirt_14,Clothing,964.6,3,2026-01-27T10:30:12.914488,15b1c860-305e-4ac5-8607-51ead6711ea7,mobile,FI,306.56
bsmith,view,Sofa_6,Home,638.46,3,2026-01-27T10:30:12.924488,074e2c3d-7b71-488d-b2c9-ab1e490bc924,tablet,GM,88.38
benjamingiles,view,Shoe_11,Sports,340.25,4,2026-01-27T10:30:12.934488,a5f95efa-55b4-4588-b733-c08579384d50,mobile,TO,98.93
heatherwade,view,Racket_7,Sports,395.06,1,2026-01-27T10:30:12.944488,d6a6fa2c-1870-42df-be32-eaf8463b224a,mobile,FR,468.21
bakerrandall,wishlist,Phone_4,Electronics,375.23,3,2026-01-27T10:30:12.954488,260bf3bc-83d6-405a-9489-591173ca8543,mobile,MT,125.48
james92,wishlist,Novel_13,Books,816.93,2,2026-01-27T10:30:12.964488,0fc9951b-31c8-47c6-8aae-97edc8990f4c,tablet,GR,250.53
