user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
bentonbenjamin,wishlist,Phone_8,Electronics,259.75,3,2026-01-27T10:29:02.470995,1ba9ed2f-91e4-410a-b2b7-f6cddb3b39dc,mobile,IT,441.83
lynn11,add_to_cart,Shoe_7,Sports,642.05,1,2026-01-27T10:29:02.480995,efb734d2-0dcb-4df8-8465-fd87787c763f,mobile,NR,155.52
kathykelly,purchase,Novel_0,Books,363.6,4,2026-01-27T10:29:02.490995,6a2c94cd-385c-4fc0-965d-737c947c6946,mobile,PE,192.67
carlycowan,wishlist,Racket_7,Sports,709.99,1,2026-01-27T10:29:02.500995,02356528-ab62-47c7-8824-91fc280ef051,desktop,LS,478.52
bettyayers,view,Pants_6,Clothing,398.08,5,2026-01-27T10:29:02.510995,d463ac6d-76ff-42f2-88d8-574b33c3ee5d,desktop,MC,470.14
marksamber,wishlist,Sofa_5,Home,228.99,1,2026-01-27T10:29:02.520995,287fbaa2-7ad7-476e-b95f-45b9fc85a34a,tablet,LY,382.57
ithomas,purchase,Laptop_5,Electronics,526.11,1,2026-01-27T10:29:02.530995,0c2be8ed-f47f-4702-929e-5ef070a5320b,mobile,MG,176.08
jeremypierce,wishlist,Racket_3,Sports,252.81,3,2026-01-27T10:29:02.540995,4a5679b2-8298-49ec-ba7e-5f8d33f95d79,desktop,SV,483.94
rdavis,view,Sofa_3,Home,557.33,2,2026-01-27T10:29:02.550995,6ae0c4a3-f00b-4740-804f-20b3ae0a1c09,tablet,KH,150.67
emily19,add_to_cart,Pants_7,Clothing,415.1,1,2026-01-27T10:29:02.560995,f238727d-18cc-4d69-8e7d-76593148869d,mobile,NG,261.59
jensenjessica,remove_from_cart,Sofa_2,Home,78.6,5,2026-01-27T10:29:02.570995,8cbf88f7-56e6-4a8b-a578-cc956a283ee6,tablet,HN,422.28
fergusondavid,view,Pants_6,Clothing,876.76,1,2026-01-27T10:29:02.580995,cb168b2d-61c7-41a9-aa8b-a912c08420a8,mobile,MN,203.47
nsummers,add_to_cart,Racket_2,Sports,223.49,5,2026-01-27T10:29:02.590995,3751ddcd-505b-4304-a056-94a61dd5ab1a,desktop,SO,262.02
marksamber,add_to_cart,Lamp_5,Home,268.64,3,2026-01-27T10:29:02.600995,805c0967-e2a7-45cf-9f86-04d4f4d294ac,tablet,JM,480.82
lynn11,wishlist,Sofa_3,Home,284.61,4,2026-01-27T10:29:02.610995,c647cd3e-00d6-4d57-a6ea-6a2868aedf68,desktop,CH,278.93
rileybreanna,add_to_cart,Novel_13,Books,714.25,4,2026-01-27T10:29:02.620995,d38e4a03-9709-4f77-a7b7-33596af1a9b4,tablet,RU,408.49
bettyayers,remove_from_cart,Lamp_3,Home,717.9,2,2026-01-27T10:29:02.630995,c7cec8fa-988c-4d2e-86d9-148d15f57291,tablet,NR,281.1
qmendez,purchase,Novel_13,Books,253.12,5,2026-01-27T10:29:02.640995,bfb300e1-5afc-46e0-b17e-71f87faba98f,mobile,PE,135.87
