user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
davidgreen,view,Novel_12,Books,742.47,3,2026-01-27T10:34:53.772204,b2eaee46-7519-4603-b2ee-d0d713ab8d02,mobile,SN,463.65
jeremypierce,purchase,Novel_19,Books,416.06,3,2026-01-27T10:34:53.782204,35a9cfe3-542c-4b7b-8eb3-fce94bee2aa7,desktop,MN,103.32
marksamber,add_to_cart,Novel_16,Books,125.27,4,2026-01-27T10:34:53.792204,b819d7e2-47ae-45fa-afc2-693b572977d7,tablet,SD,119.69
ithomas,purchase,Shirt_6,Clothing,908.1,2,2026-01-27T10:34:53.802204,03c7edc9-bfdc-4b3b-b7d6-9b9666c3608e,tablet,MZ,105.55
kathykelly,wishlist,Novel_19,Books,33.47,4,2026-01-27T10:34:53.812204,454243fd-d1d0-4c80-8d5a-f7d6df29ee72,desktop,BB,236.66
dorseydavid,remove_from_cart,Novel_15,Books,575.34,1,2026-01-27T10:34:53.822204,3b522706-8a3a-485d-894a-aaed94101283,mobile,CR,179.42
dgates,purchase,Shoe_3,Sports,995.37,3,2026-01-27T10:34:53.832204,d19ab9dc-c736-4439-a402-7da0075d7de1,tablet,HR,430.43
fergusondavid,view,Shirt_3,Clothing,809.63,5,2026-01-27T10:34:53.842204,0d841a3d-098a-4e5b-a1de-4c3c307696b0,tablet,GM,86.16
kathykelly,view,Lamp_4,Home,683.67,3,2026-01-27T10:34:53.852204,59140ed4-0167-4cc1-bca5-c2b6e047e652,tablet,UA,270.05
robertthompson,purchase,Lamp_0,Home,467.5,2,2026-01-27T10:34:53.862204,2c24cf58-1694-4dec-bdab-5f99d1a3e9d1,desktop,AE,321.04
joshuajohns,wishlist,Novel_4,Books,250.26,1,2026-01-27T10:34:53.872204,f32a5b03-8cb2-4553-b9e1-f7b79da04a12,desktop,CR,284.97
benjamingiles,view,Novel_5,Books,934.41,4,2026-01-27T10:34:53.882204,4a9184e8-c0c5-45a4-99df-f1a2d0963780,mobile,SB,341.6
kathykelly,purchase,Shoe_4,Sports,626.45,4,2026-01-27T10:34:53.892204,f2b0575d-a26f-440e-8712-98c6e42e58ff,tablet,RO,454.55
jerrywelch,wishlist,Phone_2,Electronics,56.28,4,2026-01-27T10:34:53.902204,6ffeec88-1524-408f-bb96-64ce335d166f,desktop,NG,279.61
bentonbenjamin,view,Phone_8,Electronics,465.77,1,2026-01-27T10:34:53.912204,a668f248-3b43-4695-bac3-0bfea98cace2,desktop,CL,142.14
bettyayers,remove_from_cart,Racket_2,Sports,834.07,2,2026-01-27T10:34:53.922204,a0dbaeb0-61a4-4f9d-889d-3e603e26582a,mobile,NR,177.32
carlycowan,view,Pants_1,Clothing,194.24,4,2026-01-27T10:34:53.932204,0e38bc16-69d7-4427-b5c5-4dd93f57dc4f,tablet,CH,88.9
james92,add_to_cart,Novel_0,Books,812.82,2,2026-01-27T10:34:53.942204,bc218acd-4f1d-4ecb-95c0-5a1770a3258f,desktop,IS,297.49
rileybreanna,remove_from_cart,Sofa_2,Home,586.87,5,2026-01-27T10:34:53.952204,563dffd6-4d28-4ffe-8776-bccd53bbfb2a,desktop,KN,124.79
lopezrobin,remove_from_cart,Shoe_10,Sports,464.33,5,2026-01-27T10:34:53.962204,94e20173-ed89-4a24-8e82-ebf2b63458f9,desktop,MV,222.2
nsummers,view,Novel_4,Books,719.95,2,2026-01-27T10:34:53.972204,017b3cfe-4a73-4c6f-84c1-8ec61de23fd0,desktop,BB,466.14
joshuajohns,view,Novel_2,Books,426.58,1,2026-01-27T10:34:53.982204,6ab5fad8-a1fd-42d4-a7de-1740feaacc04,tablet,KP,271.31
jensenjessica,add_to_cart,Novel_4,Books,323.99,1,2026-01-27T10:34:53.992204,5396f282-77a1-4025-a6a1-dff04aee913b,mobile,BE,350.68
ithomas,remove_from_cart,Shoe_2,Sports,505.44,2,2026-01-27T10:34:54.002204,37dc564c-2933-4d37-9a66-7cd3f99b6f77,mobile,TR,472.44
david48,remove_from_cart,Novel_8,Books,986.31,1,2026-01-27T10:34:54.012204,51a73f1c-ced4-4e53-ba6e-e4caa7813129,desktop,AT,479.48
carlycowan,remove_from_cart,Phone_7,Electronics,490.39,5,2026-01-27T10:34:54.022204,c2ff4b6f-91db-4f4a-b8ee-1071ce8b8f9f,mobile,LK,58.79
izimmerman,add_to_cart,Lamp_2,Home,983.39,5,2026-01-27T10:34:54.032204,62b79b8b-6d70-4fe0-9027-cc45622ff028,tablet,WS,324.5
trevor02,purchase,Shoe_0,Sports,850.26,3,2026-01-27T10:34:54.042204,fb90136c-a3b5-410e-9977-fadb4ebdb489,tablet,NA,320.52
joshuajohns,remove_from_cart,Shoe_2,Sports,766.75,1,2026-01-27T10:34:54.052204,4bdb45c7-0e31-42d9-809e-dee208f34567,mobile,VU,318.86
heatherwade,wishlist,Novel_4,Books,311.46,2,2026-01-27T10:34:54.062204,0d7f3501-f18d-442f-b1f0-9f2ec31db54c,desktop,BF,304.89
kathykelly,view,Novel_18,Books,382.57,3,2026-01-27T10:34:54.072204,6e00eba0-2c4f-4d6d-8f1d-1c717cd9c92b,tablet,UA,127.0
joshuathompson,view,Lamp_0,Home,354.04,2,2026-01-27T10:34:54.082204,20ef4c85-79fe-4cf3-bea0-321a7e645a08,desktop,JO,76.68
david48,purchase,Phone_6,Electronics,649.28,5,2026-01-27T10:34:54.092204,a1b54e4b-4c03-4579-9273-dc83b735e321,desktop,LT,328.67
jensenjessica,purchase,Laptop_8,Electronics,336.38,1,2026-01-27T10:34:54.102204,e1cfe734-aa8b-4b5b-bd46-9ec59cf05013,tablet,AM,103.62
ithomas,remove_from_cart,Sofa_1,Home,100.35,4,2026-01-27T10:34:54.112204,d3344413-9dc3-49d3-8d3f-15cb3a911be6,tablet,KI,406.28
izimmerman,remove_from_cart,Laptop_9,Electronics,119.27,4,2026-01-27T10:34:54.122204,d20ed326-98d0-40c5-96b7-ed0f91a91b94,tablet,SZ,189.35
joshuamccoy,wishlist,Pants_6,Clothing,787.33,2,2026-01-27T10:34:54.132204,09fe5eb2-9199-4ae3-ae83-f668a15531bd,mobile,PG,210.41
heatherwade,wishlist,Racket_2,Sports,507.11,2,2026-01-27T10:34:54.142204,7a156c38-06e7-424a-9972-ebb709b6edd3,tablet,CY,285.18
eburns,view,Novel_7,Books,33.26,5,2026-01-27T10:34:54.152204,a5c25ac5-bc01-496f-a481-89c26264fa1b,desktop,ER,167.17
lynn11,remove_from_cart,Shirt_8,Clothing,907.32,1,2026-01-27T10:34:54.162204,19106142-ca58-433f-ba22-fb6629099ab1,desktop,KH,92.81
joshuamccoy,wishlist,Shoe_7,Sports,725.98,1,2026-01-27T10:34:54.172204,faede0d3-c27e-471b-96ce-db1222406b71,mobile,NA,478.55
asanchez,purchase,Pants_7,Clothing,85.77,1,2026-01-27T10:34:54.182204,1ad3eb9d-85c2-40b4-8b2b-45e3f781e83e,mobile,TG,396.37
jerrywelch,view,Pants_1,Clothing,154.11,5,2026-01-27T10:34:54.192204,544d7225-34e2-4b25-a013-d4e493699329,desktop,GA,366.15
flowersmaureen,view,Laptop_3,Electronics,869.47,2,2026-01-27T10:34:54.202204,65de9201-ff65-494e-9f49-e6a7f3c3be2a,desktop,MT,307.23
