user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
trevor02,wishlist,Novel_19,Books,646.74,1,2026-01-27T10:31:37.939007,6f4a15c8-a27e-4b71-b369-a65923950a52,tablet,BZ,188.93
asanchez,purchase,Shirt_12,Clothing,795.7,5,2026-01-27T10:31:37.949007,110cbc17-3707-4a64-993e-58658a11faa1,desktop,WS,104.64
kathykelly,view,Phone_0,Electronics,883.89,4,2026-01-27T10:31:37.959007,57820dbc-8f88-4cb2-99bb-2751b3bbb9aa,mobile,SR,114.54
carlycowan,remove_from_cart,Laptop_9,Electronics,859.63,5,2026-01-27T10:31:37.969007,25101caf-6558-4690-8744-383948ae4e80,mobile,GT,104.51
rdavis,view,Novel_9,Books,151.06,1,2026-01-27T10:31:37.979007,1fd9ace8-14ef-4293-b9d3-6b67fe7129bc,desktop,ET,188.96
gomezcharles,wishlist,Laptop_0,Electronics,426.46,5,2026-01-27T10:31:37.989007,b91e608f-a039-4bd1-bd18-22ec44eb6d90,mobile,UG,468.49
qmendez,wishlist,Shirt_5,Clothing,99.37,4,2026-01-27T10:31:37.999007,c342dc35-2d87-4dc0-8d0e-8dea73ca0863,desktop,SV,81.53
david48,view,Shoe_10,Sports,575.18,3,2026-01-27T10:31:38.009007,5c9aee72-b1b0-4384-a5bc-a3815da4640c,mobile,CV,70.2
jonesdaniel,view,Racket_6,Sports,621.41,2,2026-01-27T10:31:38.019007,ec30dad7-15fc-47c8-b98c-cf82a4cfb654,mobile,CR,428.97
jerrywelch,wishlist,Laptop_9,Electronics,891.26,2,2026-01-27T10:31:38.029007,39102fa8-dd54-4b62-85d8-42bc25a02533,desktop,KH,465.96
lynn11,add_to_cart,Shirt_10,Clothing,922.42,4,2026-01-27T10:31:38.039007,c041c5b0-a1d0-4484-a71a-2d4c02d6cfef,tablet,NI,60.08
emily19,add_to_cart,Shoe_7,Sports,481.85,3,2026-01-27T10:31:38.049007,784a96b1-55ce-4185-8631-04dccfa8514b,desktop,SY,204.33
asanchez,remove_from_cart,Phone_9,Electronics,874.55,2,2026-01-27T10:31:38.059007,c848b71e-4123-41c4-a4d2-3b1ffbf09a87,desktop,HU,294.03
trevor02,add_to_cart,Shoe_3,Sports,325.8,4,2026-01-27T10:31:38.069007,f510b89a-92a4-4ecf-93a5-4fff0fa380f8,tablet,US,330.4
fergusondavid,remove_from_cart,Racket_4,Sports,801.47,3,2026-01-27T10:31:38.079007,47488935-e691-4518-af7e-2d3507cf16a4,mobile,UG,391.83
