user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
asanchez,add_to_cart,Racket_1,Sports,67.23,1,2026-01-27T10:32:08.024480,7207dc74-9b0d-4aa0-adf5-1eae113ebe9d,tablet,LB,364.69
fergusondavid,remove_from_cart,Phone_2,Electronics,375.27,2,2026-01-27T10:32:08.034480,4f438c47-a444-4fcb-9b91-750b04c4a7bf,desktop,KN,438.25
jerrywelch,wishlist,Laptop_9,Electronics,330.3,2,2026-01-27T10:32:08.044480,193f2d4f-9af1-4faf-9912-8065e5f83e4a,mobile,KR,94.74
lopezrobin,view,Shirt_8,Clothing,531.69,5,2026-01-27T10:32:08.054480,7183ca7e-4588-46b3-8de0-19af2152fb79,mobile,PK,147.81
gomezcharles,purchase,Novel_18,Books,956.99,5,2026-01-27T10:32:08.064480,a32b0ed4-c80d-4562-9824-51407633c090,tablet,KH,249.76
marksamber,wishlist,Novel_3,Books,554.39,4,2026-01-27T10:32:08.074480,dd28d3ca-dd21-466d-8c26-f35f7c73bd08,mobile,MN,162.45
jonesdaniel,wishlist,Novel_13,Books,598.08,1,2026-01-27T10:32:08.084480,1be7396f-b0c5-4a0b-bea4-79fff7740f0d,mobile,BI,144.38
dgates,view,Novel_8,Books,387.81,1,2026-01-27T10:32:08.094480,3b5e9bd0-d00d-4f4c-8e3b-ae383d9aabaa,mobile,DJ,383.65
gomezcharles,remove_from_cart,Novel_3,Books,61.1,4,2026-01-27T10:32:08.104480,28f1e2df-68c8-4d47-ab05-1cc6e1b7a7e5,desktop,AR,57.21
caseyjulie,purchase,Shirt_4,Clothing,278.58,1,2026-01-27T10:32:08.114480,ed1c7d66-7926-495c-9dad-e7f9b4b0789f,tablet,UY,48.9
joshuamccoy,view,Sofa_2,Home,98.78,5,2026-01-27T10:32:08.124480,e37000cf-1603-463a-ae8e-7da06e1ba8c8,tablet,LY,20.7
clarklawrence,view,Lamp_7,Home,371.58,3,2026-01-27T10:32:08.134480,1058f6aa-1991-4539-9e77-de0d618a5ae0,mobile,DO,272.18
jeremypierce,remove_from_cart,Novel_11,Books,278.38,2,2026-01-27T10:32:08.144480,6cc6ffa6-b4ed-4d4c-982f-047f8b928b9d,desktop,IN,369.25
lopezrobin,add_to_cart,Novel_10,Books,899.05,3,2026-01-27T10:32:08.154480,3d3f3800-f9f8-44ff-8d2e-26b8d2c6d228,tablet,BZ,145.15
heatherwade,remove_from_cart,Sofa_0,Home,992.87,2,2026-01-27T10:32:08.164480,f2bfcccb-a91d-4701-9a35-8e40d91eb6f5,tablet,MT,88.55
dorseydavid,add_to_cart,Shirt_7,Clothing,292.07,2,2026-01-27T10:32:08.174480,659aa5e6-e28a-4ea7-a58b-add528b6d2ae,mobile,LS,270.23
flowersmaureen,remove_from_cart,Shoe_3,Sports,319.37,2,2026-01-27T10:32:08.184480,7b4ff710-35a8-4f81-9c84-11c466956de8,desktop,LU,180.89
brownnathan,view,Laptop_8,Electronics,968.45,3,2026-01-27T10:32:08.194480,9cb62bc1-4333-42fe-87ea-1d426a3d60cc,mobile,MG,354.1
marksamber,purchase,Shoe_2,Sports,513.24,4,2026-01-27T10:32:08.204480,6d32a51f-56f6-453a-9dce-f124dc0c7bbd,mobile,MG,155.4
kathykelly,add_to_cart,Shirt_7,Clothing,281.66,5,2026-01-27T10:32:08.214480,217a8d2c-10d1-494c-bf4f-45e2f60d5029,mobile,UA,403.06
caseyjulie,purchase,Shirt_11,Clothing,375.83,5,2026-01-27T10:32:08.224480,2b0a5e01-bd71-44e2-840c-20168c41e623,tablet,KE,194.69
dorseydavid,add_to_cart,Novel_11,Books,217.01,5,2026-01-27T10:32:08.234480,9c09e4a5-46cf-40ea-8097-6957e71669fb,tablet,MW,56.75
lynn11,wishlist,Sofa_2,Home,475.21,5,2026-01-27T10:32:08.244480,e886da30-1fdb-422c-bfd1-4046db299e98,mobile,LI,223.54
lynn11,wishlist,Sofa_0,Home,903.28,2,2026-01-27T10:32:08.254480,7b2e4597-3903-4b01-b7a0-287218878dc2,mobile,BI,442.89
benjamingiles,wishlist,Novel_3,Books,211.15,2,2026-01-27T10:32:08.264480,7369acaf-b08b-45d3-9947-c92976f2533a,tablet,BO,200.07
