user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
emily19,purchase,Novel_8,Books,650.1,2,2026-01-27T10:29:32.556764,ef886b61-54d2-41fa-88b3-d1d5316d161f,tablet,NL,194.25
caseyjulie,wishlist,Novel_7,Books,350.29,1,2026-01-27T10:29:32.566764,1149e62e-38bd-464f-89d7-a63cb4d518fe,tablet,TR,483.19
jeremypierce,view,Phone_0,Electronics,311.53,2,2026-01-27T10:29:32.576764,608f28cd-3f89-46f8-8da3-d6ee6b5ab537,mobile,KG,482.2
heatherwade,wishlist,Shirt_4,Clothing,656.68,5,2026-01-27T10:29:32.586764,7ef80d55-f0a3-4070-b888-b2f396361686,tablet,PY,343.26
eburns,purchase,Lamp_1,Home,802.07,5,2026-01-27T10:29:32.596764,c2de6530-6311-432b-84ad-acac432340e7,desktop,BH,151.32
carlycowan,add_to_cart,Novel_8,Books,184.92,1,2026-01-27T10:29:32.606764,901752ca-f809-44dc-88f3-a87d0fd07d5c,tablet,SY,37.54
joshuamccoy,purchase,Laptop_2,Electronics,268.18,5,2026-01-27T10:29:32.616764,765efd72-4968-4fff-8bac-fec0066f3895,desktop,HT,146.72
gomezcharles,add_to_cart,Sofa_6,Home,410.05,1,2026-01-27T10:29:32.626764,dcaa91d2-d1ba-4cff-9366-9b0070c4aa57,tablet,IR,400.1
caseyjulie,remove_from_cart,Novel_3,Books,456.14,4,2026-01-27T10:29:32.636764,899805b9-a209-41bc-9cf8-c4438d0a73dc,tablet,NP,257.65
marshalljames,remove_from_cart,Lamp_1,Home,850.72,3,2026-01-27T10:29:32.646764,1fbd2c63-d476-4086-9815-a93922c47323,desktop,RW,222.64
marksamber,view,Sofa_7,Home,367.86,2,2026-01-27T10:29:32.656764,3d5cbd4b-1d4d-477f-9ddd-39a0dfaad3c5,tablet,AR,237.55
lopezrobin,add_to_cart,Novel_13,Books,498.23,4,2026-01-27T10:29:32.666764,99facc9a-078c-4258-bdde-6d337a5c9a36,mobile,FI,139.04
dgates,add_to_cart,Laptop_1,Electronics,566.3,3,2026-01-27T10:29:32.676764,aac709be-d165-4372-9660-f607aa846ca0,tablet,PL,134.55
flowersmaureen,add_to_cart,Shirt_6,Clothing,672.17,4,2026-01-27T10:29:32.686764,02ecaab9-705f-4965-a801-d30a1f8a03af,tablet,MU,450.73
jonesdaniel,view,Lamp_0,Home,430.04,3,2026-01-27T10:29:32.696764,bb8c8a0b-c20f-4d38-9c04-5a07ff1830aa,mobile,LV,174.85
bakerrandall,view,Novel_1,Books,637.81,5,2026-01-27T10:29:32.706764,b75d277a-9016-424c-8805-c14506b9084f,desktop,AL,267.31
princelisa,remove_from_cart,Laptop_0,Electronics,955.03,1,2026-01-27T10:29:32.716764,0ebd298b-003f-4bed-8dd3-0bfb64dad996,mobile,ID,247.55
jerrywelch,view,Shirt_4,Clothing,247.88,5,2026-01-27T10:29:32.726764,bcb74bac-033f-497f-b278-b7c5b6380054,desktop,IQ,217.79
joshuajohns,purchase,Novel_11,Books,765.5,4,2026-01-27T10:29:32.736764,3f5f2c8e-f56b-4e35-94a9-a1167e0dc05e,mobile,PK,204.29
trevor02,view,Shoe_5,Sports,461.4,3,2026-01-27T10:29:32.746764,cf2492f3-9c4b-4ff9-bbda-6cbb9e2bad20,tablet,AR,296.37
justin17,wishlist,Shirt_8,Clothing,297.7,4,2026-01-27T10:29:32.756764,149350ed-b91e-49f5-9e5f-58b202f82d98,desktop,KZ,114.47
gomezcharles,view,Sofa_0,Home,753.55,1,2026-01-27T10:29:32.766764,540a9149-bb40-42ee-b103-622cdf693467,mobile,SK,336.48
kimberly31,view,Novel_11,Books,157.58,3,2026-01-27T10:29:32.776764,7892e54b-576a-409f-ab59-7251789b3539,desktop,MY,70.77
carlycowan,remove_from_cart,Shirt_2,Clothing,206.6,5,2026-01-27T10:29:32.786764,6af99109-2a29-4419-aaba-9c8b4b0bf599,mobile,PY,26.2
robertthompson,wishlist,Lamp_7,Home,211.33,5,2026-01-27T10:29:32.796764,f156e63a-efac-4b77-9be6-118f51ddaf6d,mobile,BE,215.04
ithomas,remove_from_cart,Sofa_5,Home,970.74,5,2026-01-27T10:29:32.806764,013537ed-7e17-4e05-bfc2-e30657383de0,mobile,GA,109.19
jeremypierce,view,Shirt_14,Clothing,130.91,5,2026-01-27T10:29:32.816764,f3411f1b-6289-4e3c-a73b-0cf263248d13,tablet,FM,428.63
fergusondavid,wishlist,Lamp_5,Home,107.02,1,2026-01-27T10:29:32.826764,008104bb-c041-431c-b8a4-5451c675ff76,mobile,DZ,289.17
heatherwade,remove_from_cart,Pants_8,Clothing,674.46,5,2026-01-27T10:29:32.836764,75a775ad-63f0-4d69-9aa5-84c973326092,tablet,NE,217.43
davidgreen,view,Novel_19,Books,14.28,5,2026-01-27T10:29:32.846764,8f8f7ac1-3acd-41af-af7d-5539666e1a31,mobile,SZ,183.63
