user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
dgates,remove_from_cart,Novel_11,Books,427.75,1,2026-01-27T10:34:48.748319,fd8cf3dd-783e-4068-bd17-8c415143ac81,tablet,TH,312.23
joshuamccoy,wishlist,Novel_12,Books,567.59,3,2026-01-27T10:34:48.758319,d21639fc-97fd-43e7-9bd4-6e4a1ad783db,mobile,NI,294.42
rdavis,view,Shoe_3,Sports,932.31,4,2026-01-27T10:34:48.768319,d687dcc0-8f68-43f7-8758-d2e6ee3eca87,desktop,FR,476.49
izimmerman,view,Racket_1,Sports,171.65,3,2026-01-27T10:34:48.778319,a0407a80-4fe2-4754-9ae6-6b05124d1084,desktop,KE,207.95
jeremypierce,add_to_cart,Novel_15,Books,464.65,3,2026-01-27T10:34:48.788319,253fb8b7-b470-4d31-83e3-55e83bd1acb8,mobile,TJ,455.08
joshuamccoy,wishlist,Sofa_0,Home,250.15,1,2026-01-27T10:34:48.798319,35c346ff-beb5-464d-aa07-343f2625d2e6,desktop,BR,472.3
bentonbenjamin,view,Novel_18,Books,791.3,1,2026-01-27T10:34:48.808319,877086fe-6478-4a26-b60e-575ab1192274,desktop,FJ,200.73
izimmerman,wishlist,Novel_18,Books,742.09,2,2026-01-27T10:34:48.818319,459403fb-fe2f-44d8-9353-f0d3439a1745,desktop,NP,82.07
pcampbell,remove_from_cart,Lamp_6,Home,679.5,5,2026-01-27T10:34:48.828319,5335aa45-69c8-45c2-9a0f-e75dea19ea9f,mobile,LR,438.06
udaugherty,add_to_cart,Shirt_12,Clothing,683.07,2,2026-01-27T10:34:48.838319,a87c97a1-ea86-44f0-9635-35542799f938,desktop,WS,176.92
izimmerman,purchase,Shirt_10,Clothing,884.47,3,2026-01-27T10:34:48.848319,c6b34fbc-2e47-48d1-971a-6a79f61ca920,desktop,UA,248.75
jerrywelch,remove_from_cart,Pants_9,Clothing,916.24,3,2026-01-27T10:34:48.858319,35e1c2eb-0784-4448-b28a-e6abdfe8a86d,desktop,MC,334.6
carlycowan,purchase,Shoe_11,Sports,349.94,3,2026-01-27T10:34:48.868319,fd6c06f0-09c7-4504-9d94-08f3763aa7fa,desktop,CH,416.98
emclaughlin,remove_from_cart,Pants_12,Clothing,722.97,1,2026-01-27T10:34:48.878319,ff71f557-90e3-43d0-b794-9e883f4f8c24,tablet,TH,143.28
gomezcharles,add_to_cart,Shirt_4,Clothing,176.53,5,2026-01-27T10:34:48.888319,a678c49e-68a9-4903-9718-ecc8d1f7dc5f,mobile,SK,117.88
udaugherty,wishlist,Shirt_5,Clothing,444.14,4,2026-01-27T10:34:48.898319,cd947c1b-a543-4a48-b1c9-f0e554ec31f4,tablet,NP,35.87
matthewsmatthew,view,Racket_5,Sports,121.57,1,2026-01-27T10:34:48.908319,b26e0f4d-d0c4-48fe-9195-f7af98eb0cfb,mobile,MA,232.99
trevor02,wishlist,Pants_14,Clothing,617.9,4,2026-01-27T10:34:48.918319,640a405d-d102-4031-af01-106da9bcd72b,tablet,TV,259.94
