user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
heatherwade,add_to_cart,Lamp_3,Home,64.0,4,2026-01-27T10:28:52.441595,b001ea1b-5c84-4270-a872-5eddc713216e,desktop,DJ,288.6
bsmith,add_to_cart,Racket_6,Sports,681.78,3,2026-01-27T10:28:52.451595,8490f6f0-752a-4e14-9a20-78f8d91b044f,mobile,CH,217.87
flowersmaureen,view,Novel_14,Books,940.33,3,2026-01-27T10:28:52.461595,9356b9e7-6218-4a87-b5f1-65718be3d4fd,desktop,TD,57.71
jonesdaniel,purchase,Shoe_3,Sports,940.46,5,2026-01-27T10:28:52.471595,849c841f-f483-4191-bce4-05ab346f2cb1,desktop,DK,199.93
asanchez,wishlist,Novel_10,Books,113.46,1,2026-01-27T10:28:52.481595,5ef8dbfb-016d-4f19-9ea1-4b4461be4d83,mobile,MZ,364.24
heatherwade,purchase,Novel_16,Books,244.77,2,2026-01-27T10:28:52.491595,568d0b4e-7d89-485a-bbe7-98693ccc2ee9,desktop,TT,70.43
brownnathan,add_to_cart,Novel_0,Books,172.54,3,2026-01-27T10:28:52.501595,ceeda19f-36a0-4894-8648-ea30619cc5fc,desktop,SE,249.7
eburns,purchase,Laptop_8,Electronics,365.47,1,2026-01-27T10:28:52.511595,7c9eadeb-b6e1-4ace-9bf8-661ada047736,tablet,ER,201.01
carlycowan,add_to_cart,Shoe_3,Sports,643.45,1,2026-01-27T10:28:52.521595,5ab29460-5fa6-4cd4-a4b0-ec348b778bdf,mobile,JP,76.28
matthewsmatthew,add_to_cart,Shirt_8,Clothing,726.54,2,2026-01-27T10:28:52.531595,9728fe75-2774-4552-b4b0-88dcd09e4dca,tablet,LI,29.04
lynn11,purchase,Phone_5,Electronics,275.21,2,2026-01-27T10:28:52.541595,e5b4b148-a8c8-4b22-8df6-631ad6fef626,mobile,TJ,379.91
jerrywelch,remove_from_cart,Novel_3,Books,219.96,3,2026-01-27T10:28:52.551595,5f9fd4d1-ff01-4829-9fc3-49e91865d21c,mobile,GR,375.13
qmendez,remove_from_cart,Racket_1,Sports,767.96,2,2026-01-27T10:28:52.561595,1d5e267b-8fb7-42c3-873c-7b89ae0d6c52,desktop,IL,253.08
