user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
bentonbenjamin,view,Racket_2,Sports,444.03,5,2026-01-27T10:31:47.974995,4cfcf714-1f36-446c-a9ec-97397aef5d3e,tablet,HN,172.41
boyermisty,wishlist,Novel_17,Books,770.04,3,2026-01-27T10:31:47.984995,b6844150-fb4a-4a4f-acf7-ce29bfb8e9f7,desktop,MA,98.25
flowersmaureen,add_to_cart,Shoe_11,Sports,886.65,2,2026-01-27T10:31:47.994995,dd67138e-21ce-4d01-a065-d82b6d314b3a,tablet,MX,84.6
benjamingiles,remove_from_cart,Novel_3,Books,890.72,4,2026-01-27T10:31:48.004995,2cbccdbf-569c-4fde-ae80-2d1fee2403b4,mobile,GQ,65.6
eburns,purchase,Phone_7,Electronics,330.05,5,2026-01-27T10:31:48.014995,70fc4bff-49eb-42ab-bf93-371b88351199,tablet,PG,86.3
ithomas,view,Lamp_6,Home,214.96,1,2026-01-27T10:31:48.024995,6e61540d-dbbf-4986-a988-1d503bfa3b1f,mobile,SB,88.21
davidgreen,purchase,Laptop_6,Electronics,465.56,3,2026-01-27T10:31:48.034995,a01af15c-a855-43eb-b009-cf89bcc79697,tablet,BR,114.63
lynn11,wishlist,Lamp_2,Home,122.43,2,2026-01-27T10:31:48.044995,ba597c5a-7de5-46b0-8d9f-369655ca6a22,desktop,MN,400.38
bentonbenjamin,remove_from_cart,Pants_6,Clothing,887.23,5,2026-01-27T10:31:48.054995,daaf36a1-2e36-4607-ac8a-709a1f608282,desktop,WS,242.02
rileybreanna,purchase,Laptop_5,Electronics,213.31,1,2026-01-27T10:31:48.064995,5b1b1f8c-e842-417e-8f0f-c3f51e11657a,tablet,ER,319.86
marshalljames,purchase,Racket_3,Sports,571.15,1,2026-01-27T10:31:48.074995,d317d11b-2f75-400d-9e79-46561bd884a7,desktop,ES,27.75
dgates,add_to_cart,Racket_5,Sports,562.55,1,2026-01-27T10:31:48.084995,fffbff34-4da1-4fc6-9105-d9210efa3158,desktop,LA,343.94
james92,add_to_cart,Novel_17,Books,104.07,5,2026-01-27T10:31:48.094995,4a58e2ca-d1ca-43da-bc2f-371df42da511,mobile,GA,241.94
justin17,wishlist,Racket_0,Sports,79.55,5,2026-01-27T10:31:48.104995,1d975b4b-b028-4eec-96e3-1c8ae42b4314,desktop,SI,13.38
davidgreen,wishlist,Laptop_9,Electronics,995.94,3,2026-01-27T10:31:48.114995,e4db1045-b70e-4b01-8fe4-9ec72339ed01,mobile,CF,421.67
kimberly31,view,Lamp_3,Home,756.45,3,2026-01-27T10:31:48.124995,ee357003-926d-4cf3-b875-e6daf88a7506,desktop,SC,18.74
joshuamccoy,view,Novel_11,Books,184.41,1,2026-01-27T10:31:48.134995,a1fd56d8-d50f-45cb-8ee0-a93b8cb7cd4e,mobile,HU,149.29
pcampbell,view,Lamp_3,Home,304.74,5,2026-01-27T10:31:48.144995,6b49b65c-52d7-4912-ae1c-989ff23c7af8,desktop,NA,166.01
gomezcharles,remove_from_cart,Phone_2,Electronics,495.67,3,2026-01-27T10:31:48.154995,26a42270-f04d-4dc5-b54f-00875ae5c26e,tablet,HU,241.45
pcampbell,view,Sofa_0,Home,688.53,1,2026-01-27T10:31:48.164995,1a517140-fa3b-4c99-85f4-2a27e4e1fe3a,desktop,FR,362.82
trevor02,add_to_cart,Racket_7,Sports,819.05,5,2026-01-27T10:31:48.174995,b3d19b53-f731-45e8-a477-acf68d714f8d,tablet,MH,194.21
marksamber,add_to_cart,Racket_2,Sports,974.44,4,2026-01-27T10:31:48.184995,5cbffd5e-09e7-4580-bd4a-bd0ebf3817d1,tablet,ER,248.82
princelisa,purchase,Novel_10,Books,205.54,4,2026-01-27T10:31:48.194995,df26b7e5-10b8-4b36-ad6d-c937e5ea720c,desktop,CF,243.54
ithomas,wishlist,Novel_9,Books,360.29,3,2026-01-27T10:31:48.204995,89b0d58c-3bd8-4dcc-a372-e6caa65ac50a,desktop,CO,344.25
nsummers,view,Shoe_10,Sports,825.17,2,2026-01-27T10:31:48.214995,7e05e8e8-4826-4980-95b9-0cbacb260b60,desktop,KE,39.24
joshuamccoy,remove_from_cart,Novel_12,Books,26.35,2,2026-01-27T10:31:48.224995,15aa8b02-2708-49a8-9907-37f49fd6fa77,mobile,GQ,442.23
robertthompson,wishlist,Shoe_0,Sports,875.21,2,2026-01-27T10:31:48.234995,f40d59d7-6992-40bf-bad9-27e8feaf779c,mobile,BD,360.04
