user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
marksamber,remove_from_cart,Novel_1,Books,288.02,5,2026-01-27T10:30:02.642434,2e0d1aac-d912-4675-8012-d1c85a50ec0d,tablet,BI,292.24
nsummers,view,Shoe_6,Sports,306.86,4,2026-01-27T10:30:02.652434,a9aaa078-79f8-4838-8da4-195385b9307f,tablet,LB,178.18
justin17,wishlist,Novel_0,Books,889.09,3,2026-01-27T10:30:02.662434,f743ca63-d6d5-4384-a5a6-4d6913ca834b,mobile,BZ,296.27
jensenjessica,wishlist,Phone_2,Electronics,320.93,4,2026-01-27T10:30:02.672434,5c2f37b1-6247-461f-a464-832613722a8e,mobile,KM,381.19
pcampbell,view,Phone_6,Electronics,32.88,1,2026-01-27T10:30:02.682434,793134f6-f366-404f-9c4a-b7c30491233d,desktop,MC,430.42
bettyayers,add_to_cart,Laptop_4,Electronics,89.19,1,2026-01-27T10:30:02.692434,56ecb2d5-203f-4b16-8d83-0ff21e5edb58,mobile,SE,80.19
bettyayers,purchase,Laptop_1,Electronics,716.58,3,2026-01-27T10:30:02.702434,a22f3b53-339c-4523-a083-ceffcd93457b,desktop,KZ,245.17
pcampbell,purchase,Shirt_5,Clothing,129.84,3,2026-01-27T10:30:02.712434,29794c4b-6747-4da3-bf3d-6ca87d76de1c,mobile,MD,433.73
david48,add_to_cart,Novel_18,Books,506.15,4,2026-01-27T10:30:02.722434,ab91ac49-612f-46db-96db-e860651ee603,tablet,DM,68.91
jerrywelch,wishlist,Pants_5,Clothing,168.94,2,2026-01-27T10:30:02.732434,8bc8dd2e-0081-43ec-9d56-72590d952ab0,desktop,MN,489.89
dorseydavid,remove_from_cart,Phone_2,Electronics,194.0,4,2026-01-27T10:30:02.742434,b93bc8c4-9343-45e2-a1b1-0a165c0c3385,mobile,NP,139.38
benjamingiles,add_to_cart,Phone_4,Electronics,897.68,5,2026-01-27T10:30:02.752434,e701ba04-2ce4-4f69-8623-611234163e90,tablet,ZA,376.36
jeremypierce,remove_from_cart,Racket_2,Sports,379.55,1,2026-01-27T10:30:02.762434,b2888b0c-a490-4ea6-8f19-22f924cc2d2b,mobile,ZA,27.85
