user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
emily19,purchase,Pants_13,Clothing,973.22,3,2026-01-27T10:32:18.064492,fabb7a2b-efda-46b7-9d8a-82f11f3718dd,tablet,TO,479.76
marksamber,view,Shirt_2,Clothing,301.71,4,2026-01-27T10:32:18.074492,d3eff8de-43e8-405a-a8a5-d96e57dcdbd9,desktop,IQ,107.49
princelisa,view,Pants_3,Clothing,792.88,4,2026-01-27T10:32:18.084492,89fabfb5-1e6a-4a82-9c02-686579322e28,mobile,KI,165.28
jeremypierce,add_to_cart,Pants_4,Clothing,439.42,1,2026-01-27T10:32:18.094492,a0400b4f-c8a3-4dde-b0b0-725a3722e150,desktop,GH,405.19
rileybreanna,view,Lamp_6,Home,837.97,5,2026-01-27T10:32:18.104492,b7e0ef2a-2d35-4774-9651-784eaf1a29c7,mobile,RO,237.9
jerrywelch,wishlist,Novel_2,Books,705.63,4,2026-01-27T10:32:18.114492,a7701a18-5b96-46f1-be56-eefaf85356a6,desktop,DZ,332.85
dorseydavid,add_to_cart,Novel_6,Books,664.36,3,2026-01-27T10:32:18.124492,4a705434-34f8-4be1-b3c8-e58bf9111553,tablet,UY,343.87
fergusondavid,remove_from_cart,Sofa_0,Home,207.96,2,2026-01-27T10:32:18.134492,043a87a8-01a8-4316-adc8-9ee72828592e,tablet,BS,292.12
bakerrandall,add_to_cart,Shoe_9,Sports,926.26,4,2026-01-27T10:32:18.144492,3ae6da52-a09b-4470-9be3-b71f71a0e14c,desktop,KP,325.92
udaugherty,add_to_cart,Shoe_5,Sports,73.51,3,2026-01-27T10:32:18.154492,fa580277-2592-417e-9667-172d5f415e47,mobile,ES,183.24
udaugherty,remove_from_cart,Novel_3,Books,139.67,5,2026-01-27T10:32:18.164492,e7dbb084-d1be-450f-949d-01b3cb7766ab,mobile,DO,478.89
jeremypierce,view,Racket_0,Sports,652.89,4,2026-01-27T10:32:18.174492,56f00234-d1b7-4acb-a263-505a6b1b7b7a,mobile,CD,373.2
dorseydavid,wishlist,Shoe_7,Sports,934.23,4,2026-01-27T10:32:18.184492,17e53f6c-3b06-4b88-894e-f52039ce7db0,tablet,AO,306.75
joshuamccoy,add_to_cart,Lamp_3,Home,839.5,2,2026-01-27T10:32:18.194492,413661b6-9c46-4a9a-8e88-8624963587f0,tablet,KE,72.25
marksamber,view,Laptop_5,Electronics,958.74,3,2026-01-27T10:32:18.204492,bd3d33fa-72cd-4a35-ba92-a79644d52609,tablet,AG,80.02
dorseydavid,remove_from_cart,Shoe_7,Sports,537.95,3,2026-01-27T10:32:18.214492,749c17b6-1f0c-470d-8efc-c161d887385c,desktop,RS,263.61
trevor02,remove_from_cart,Novel_0,Books,942.45,2,2026-01-27T10:32:18.224492,5ba1b8aa-a04d-44a9-9f74-4ad0f7fde0c9,desktop,DJ,292.2
james92,wishlist,Sofa_6,Home,512.86,5,2026-01-27T10:32:18.234492,2f99d6f6-e723-4c85-83dc-fbc56ff72990,tablet,SO,290.91
qmendez,wishlist,Phone_8,Electronics,732.19,2,2026-01-27T10:32:18.244492,763911a3-cdab-46ab-aff9-c28017a5bb03,tablet,SL,373.24
dgates,remove_from_cart,Lamp_4,Home,812.24,1,2026-01-27T10:32:18.254492,ee6f4a1e-30b6-46b0-a985-4f01df918d17,desktop,HN,162.39
ithomas,add_to_cart,Sofa_5,Home,217.48,2,2026-01-27T10:32:18.264492,e0cde5c2-6ae5-46bc-a84e-acfc2d835924,mobile,NL,282.05
dorseydavid,add_to_cart,Novel_4,Books,202.61,3,2026-01-27T10:32:18.274492,fd0498a4-e167-4c69-9dc5-794139bb2653,mobile,KG,248.81
benjamingiles,view,Sofa_7,Home,154.14,4,2026-01-27T10:32:18.284492,3a7de019-eea0-4ca7-93e6-63b5d8f98b99,tablet,BN,439.29
caseyjulie,wishlist,Novel_18,Books,182.58,3,2026-01-27T10:32:18.294492,46de28b2-a12a-4974-8ed7-ccf484cf4b90,mobile,MZ,458.41
fergusondavid,wishlist,Novel_2,Books,133.13,1,2026-01-27T10:32:18.304492,496b5bec-5be3-42b5-b169-ffe0beca4448,mobile,LY,338.56
marshalljames,wishlist,Sofa_1,Home,328.86,2,2026-01-27T10:32:18.314492,71c5e76b-32e1-4fe2-93a4-003248c7a3bd,desktop,VN,233.73
izimmerman,wishlist,Novel_1,Books,149.46,4,2026-01-27T10:32:18.324492,e5aeb2f6-0a27-4def-81b4-103ea5284957,mobile,BG,441.62
boyermisty,remove_from_cart,Racket_6,Sports,468.21,3,2026-01-27T10:32:18.334492,6d8f29ca-bffb-4312-87ec-3109ae82e77f,desktop,CG,121.2
fergusondavid,view,Novel_8,Books,928.95,1,2026-01-27T10:32:18.344492,09e3f82d-4f8f-4cc7-aa6f-82b8363288b6,mobile,GY,295.72
yjohnson,purchase,Lamp_7,Home,939.45,2,2026-01-27T10:32:18.354492,ec814861-873f-495a-8282-001f7bd43fb1,tablet,IE,74.79
joshuajohns,view,Shirt_0,Clothing,936.17,2,2026-01-27T10:32:18.364492,09e89f2b-5b38-4301-9ef2-d64e0c34d879,desktop,FJ,96.61
izimmerman,remove_from_cart,Laptop_2,Electronics,334.5,3,2026-01-27T10:32:18.374492,3bbf29e2-b139-4b28-bf5d-b768a6c383cf,desktop,AL,245.19
matthewsmatthew,view,Novel_4,Books,362.37,2,2026-01-27T10:32:18.384492,c1714a68-1d2c-4c7f-8eba-76ab1766b9ff,tablet,JM,425.83
lynn11,view,Sofa_3,Home,298.8,3,2026-01-27T10:32:18.394492,6813ba3b-b2f3-41f7-b578-209f76afc6fa,tablet,RU,402.4
boyermisty,view,Racket_1,Sports,392.91,4,2026-01-27T10:32:18.404492,1f0ba7d4-8df6-4365-8e5b-b70ca6ead48a,mobile,BR,187.74
eburns,remove_from_cart,Racket_5,Sports,148.21,2,2026-01-27T10:32:18.414492,212109f4-8df6-410b-8e7b-e17e5e3b616d,tablet,TH,56.96
yjohnson,add_to_cart,Novel_0,Books,526.67,2,2026-01-27T10:32:18.424492,0caf3592-bfe4-49c1-b257-a6ceb48e352c,tablet,ES,273.17
rdavis,view,Shoe_1,Sports,726.65,1,2026-01-27T10:32:18.434492,4e6de8c6-98b2-45ae-9a48-35370a13bfd0,mobile,BA,410.65
eburns,remove_from_cart,Novel_9,Books,651.84,4,2026-01-27T10:32:18.444492,b1f50e2b-4eda-4b44-9b1c-08c3d4a2c3f0,tablet,TG,232.51
eburns,wishlist,Lamp_3,Home,320.09,5,2026-01-27T10:32:18.454492,b1a35a97-e92f-4a32-909d-facbc256f252,mobile,ID,448.56
justin17,add_to_cart,Laptop_8,Electronics,188.65,1,2026-01-27T10:32:18.464492,b5cdcb15-38de-4070-9743-5704309a5294,tablet,SR,345.58
caseyjulie,remove_from_cart,Racket_2,Sports,104.64,1,2026-01-27T10:32:18.474492,77f905b5-bd21-4c18-ad20-72ec1428580d,desktop,ZW,435.42
lopezrobin,view,Novel_7,Books,902.0,1,2026-01-27T10:32:18.484492,9ede0359-ff80-4232-bcca-e5fa37d6e2fb,desktop,SD,305.9
