user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
ithomas,purchase,Shoe_7,Sports,673.8,5,2026-01-27T10:33:53.473065,1192af14-d72e-4003-9e47-1892b0d6336a,mobile,JP,140.93
trevor02,remove_from_cart,Novel_0,Books,584.65,4,2026-01-27T10:33:53.483065,ec62a46a-d74d-4706-861f-b39948731928,desktop,TG,103.43
davidgreen,view,Racket_1,Sports,756.83,2,2026-01-27T10:33:53.493065,1a562dea-f18e-4488-8c55-39e4ba10a09b,desktop,AO,292.79
emily19,view,Novel_12,Books,710.33,3,2026-01-27T10:33:53.503065,f16f12b4-b1f2-43b6-a0ad-d4e9ac090685,mobile,KR,258.61
princelisa,wishlist,Racket_1,Sports,633.86,3,2026-01-27T10:33:53.513065,de161b3e-f2bb-4489-b06f-683b0ec9219e,tablet,CY,231.97
trevor02,remove_from_cart,Sofa_2,Home,693.7,5,2026-01-27T10:33:53.523065,64575694-7006-4e6b-b0de-2a3a17b221dc,mobile,LA,343.01
yjohnson,add_to_cart,Novel_8,Books,656.93,1,2026-01-27T10:33:53.533065,dd6dfd37-aa6e-4e20-a4d0-61c5635894b2,tablet,MV,233.78
trevor02,add_to_cart,Lamp_4,Home,928.13,4,2026-01-27T10:33:53.543065,627dd5a4-59c8-45f9-9546-212f42b2dd5d,tablet,LK,260.2
jonesdaniel,view,Lamp_7,Home,749.37,3,2026-01-27T10:33:53.553065,a80743f6-83c8-4b08-b157-0b2698d20478,tablet,GE,26.43
lopezrobin,add_to_cart,Sofa_1,Home,359.4,3,2026-01-27T10:33:53.563065,54b20c07-1d0b-4787-b5b0-d6d6b3f60330,tablet,PS,21.51
brownnathan,view,Sofa_2,Home,799.61,4,2026-01-27T10:33:53.573065,7909b67b-b96d-4ba0-916e-51ac4dc98070,desktop,TW,31.71
marksamber,add_to_cart,Laptop_3,Electronics,961.54,2,2026-01-27T10:33:53.583065,24f31ab8-d75b-4f6e-9cf8-fcf0d3599f5f,tablet,MA,423.29
kathykelly,purchase,Pants_4,Clothing,336.88,1,2026-01-27T10:33:53.593065,0ce86985-3e76-4a93-9515-41d9e5104ca2,tablet,AZ,341.31
matthewsmatthew,purchase,Pants_5,Clothing,869.36,1,2026-01-27T10:33:53.603065,4f1b5b54-2edb-4e0c-8e0f-9641a85e8584,tablet,DM,83.48
kathykelly,add_to_cart,Novel_12,Books,612.64,5,2026-01-27T10:33:53.613065,a03febdb-2590-4ed0-8768-05e2ee9d8e4d,mobile,TM,426.17
boyermisty,add_to_cart,Shoe_7,Sports,334.74,5,2026-01-27T10:33:53.623065,1c8a099d-0c61-4bd8-8124-b67a3d2afbe9,tablet,TT,393.28
matthewsmatthew,purchase,Shirt_1,Clothing,364.91,2,2026-01-27T10:33:53.633065,965449ff-d2a6-48fe-9bcb-393b751d857e,tablet,GQ,86.12
jonesdaniel,add_to_cart,Shoe_9,Sports,941.13,5,2026-01-27T10:33:53.643065,feb96491-de99-4cae-b91d-99bc61913c18,desktop,QA,366.52
marshalljames,view,Shoe_5,Sports,757.53,4,2026-01-27T10:33:53.653065,4ec1c830-231a-49ee-a31b-944ca2699369,desktop,SK,250.36
david48,add_to_cart,Laptop_7,Electronics,833.33,4,2026-01-27T10:33:53.663065,20cd46d8-367b-4096-9b74-0b391e3942c0,desktop,AD,176.68
ithomas,remove_from_cart,Pants_10,Clothing,213.13,2,2026-01-27T10:33:53.673065,b6dc793f-0cba-455d-8c32-97f6a1e05d58,tablet,MK,244.67
david48,remove_from_cart,Racket_6,Sports,709.04,2,2026-01-27T10:33:53.683065,89fdb92e-c40b-45f1-bb51-128268b26592,desktop,VU,429.75
