user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
dgates,wishlist,Racket_3,Sports,188.58,1,2026-01-27T10:34:38.693059,b9e5efb6-e565-498a-b72a-a16640a4859d,mobile,CZ,290.75
jonesdaniel,purchase,Sofa_5,Home,657.0,4,2026-01-27T10:34:38.703059,26dacf7c-c29c-491a-b843-d8529c8507f3,tablet,KP,387.72
gomezcharles,add_to_cart,Lamp_6,Home,920.23,2,2026-01-27T10:34:38.713059,e46298dd-79d3-4250-9ad0-fa320b37292a,desktop,TD,412.94
asanchez,add_to_cart,Laptop_4,Electronics,747.78,2,2026-01-27T10:34:38.723059,d598d33d-cc49-42d2-86cd-3a5703e01d37,desktop,LU,54.72
joshuathompson,remove_from_cart,Racket_7,Sports,337.51,3,2026-01-27T10:34:38.733059,b1020af3-b412-4424-bdda-a589ac3fb8ba,tablet,IL,497.61
brownnathan,view,Novel_13,Books,456.19,5,2026-01-27T10:34:38.743059,40942856-b045-44ef-b0bf-47f89ab6589a,desktop,NI,276.62
carlycowan,view,Laptop_7,Electronics,244.68,2,2026-01-27T10:34:38.753059,b22352da-efea-49a8-9df5-301c195293c9,mobile,TT,316.31
bentonbenjamin,wishlist,Lamp_5,Home,106.44,1,2026-01-27T10:34:38.763059,d3974931-dcd1-4649-876c-1c7ab0dc6d16,desktop,JP,84.84
rileybreanna,purchase,Lamp_4,Home,774.14,2,2026-01-27T10:34:38.773059,60d996e2-a5a1-4f95-985d-df652c9800bf,tablet,JO,435.32
kimberly31,remove_from_cart,Novel_15,Books,748.74,1,2026-01-27T10:34:38.783059,539c1630-3528-4af8-924e-506d12738000,mobile,AT,420.38
izimmerman,remove_from_cart,Shirt_11,Clothing,238.01,5,2026-01-27T10:34:38.793059,cb9a4a6d-0f7a-459c-b54c-fcaf80af52fc,mobile,LY,387.32
ithomas,purchase,Laptop_8,Electronics,594.16,4,2026-01-27T10:34:38.803059,6b89e01a-3470-4753-94a0-fb26eddb30b0,tablet,WS,461.2
davidgreen,view,Sofa_0,Home,418.33,2,2026-01-27T10:34:38.813059,6bd24a56-03ac-4680-bd86-7b3fbdf182b7,desktop,MH,61.53
benjamingiles,view,Pants_12,Clothing,248.55,3,2026-01-27T10:34:38.823059,ecdc667a-5251-46cd-a6d6-acf8887a5113,desktop,NE,439.75
yjohnson,wishlist,Laptop_4,Electronics,939.87,1,2026-01-27T10:34:38.833059,a99a196d-a428-4e8d-91fd-505558e2afce,desktop,US,214.32
jonesdaniel,wishlist,Shirt_12,Clothing,382.25,2,2026-01-27T10:34:38.843059,99657120-20be-4b68-8135-d2b295d661af,mobile,TW,416.0
joshuajohns,remove_from_cart,Lamp_3,Home,923.31,4,2026-01-27T10:34:38.853059,6ed5d0f8-83b6-4693-8733-2c532a28e133,mobile,BO,484.2
marshalljames,purchase,Shoe_3,Sports,318.27,2,2026-01-27T10:34:38.863059,cf4cf80b-a398-4ec7-b7e8-5a53fe2aa288,mobile,CN,377.52
flowersmaureen,purchase,Shirt_6,Clothing,662.84,1,2026-01-27T10:34:38.873059,9fb576dd-76af-4ced-9617-e68071e54cca,desktop,CO,190.26
davidgreen,purchase,Novel_4,Books,594.41,2,2026-01-27T10:34:38.883059,e3d47ed0-ed2d-498d-9eb1-eb896de1117e,tablet,TO,435.64
davidgreen,remove_from_cart,Novel_12,Books,352.24,4,2026-01-27T10:34:38.893059,e03d7798-56cf-451c-bd1f-ad9ac954bbb8,mobile,CO,309.72
jeremypierce,wishlist,Sofa_4,Home,715.12,4,2026-01-27T10:34:38.903059,61b308c0-b501-4e37-a7df-6fa61abcb260,desktop,CM,353.99
matthewsmatthew,view,Laptop_5,Electronics,234.32,1,2026-01-27T10:34:38.913059,f94f24ef-d425-4acd-b9d7-3b2a580f139b,desktop,LS,305.02
bakerrandall,purchase,Novel_12,Books,92.66,1,2026-01-27T10:34:38.923059,498a6a00-bef4-4c80-b587-66d93b7b6992,desktop,BY,200.88
