user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
jerrywelch,remove_from_cart,Sofa_1,Home,878.02,4,2026-01-27T10:29:37.568841,d70e7c7b-89c7-4ea6-aced-b3927070a2a4,tablet,LV,276.55
dgates,purchase,Shirt_2,Clothing,149.55,3,2026-01-27T10:29:37.578841,61cf070d-cd95-495f-b917-ffc7e8ad9951,mobile,MN,37.02
pcampbell,purchase,Shirt_14,Clothing,45.01,5,2026-01-27T10:29:37.588841,11339e63-6416-4a94-bdfb-a08ca8aec48f,mobile,CI,426.06
justin17,remove_from_cart,Novel_5,Books,336.54,5,2026-01-27T10:29:37.598841,25924172-15f1-4a37-b5cb-43e6a108e831,desktop,PG,110.53
joshuajohns,remove_from_cart,Shirt_9,Clothing,308.65,2,2026-01-27T10:29:37.608841,5c5794d8-aaa1-40af-a867-f314a0d99af9,desktop,AM,401.42
carlycowan,remove_from_cart,Pants_6,Clothing,653.69,3,2026-01-27T10:29:37.618841,30493f29-ea6b-4c47-be9c-0af6635136eb,mobile,KI,466.28
lopezrobin,remove_from_cart,Pants_10,Clothing,458.07,2,2026-01-27T10:29:37.628841,10c5d37c-e74b-4716-bf08-5d4f75b411e4,tablet,SV,34.44
bettyayers,add_to_cart,Shirt_4,Clothing,521.06,5,2026-01-27T10:29:37.638841,02d306d9-7493-467e-a3c9-960b5b4021de,desktop,LR,96.2
joshuamccoy,view,Novel_17,Books,70.82,5,2026-01-27T10:29:37.648841,71b9b3f4-6ba6-413f-8e77-895be21abf6f,tablet,SG,273.31
trevor02,view,Pants_12,Clothing,361.64,1,2026-01-27T10:29:37.658841,9c257c24-84a5-4286-be75-4bccf72fe7c5,desktop,MZ,105.57
eburns,view,Novel_5,Books,892.61,5,2026-01-27T10:29:37.668841,abeacf5c-20fc-4741-99f3-f74dc418d321,tablet,NE,83.91
fergusondavid,add_to_cart,Sofa_4,Home,575.91,3,2026-01-27T10:29:37.678841,9a6b9c25-c597-44af-a993-32cabc9c2247,desktop,LI,107.29
eburns,view,Sofa_5,Home,740.14,2,2026-01-27T10:29:37.688841,50caecec-a998-4084-906d-98fad3295649,desktop,BH,461.26
fergusondavid,remove_from_cart,Pants_13,Clothing,126.55,1,2026-01-27T10:29:37.698841,a9b7e9af-a1ff-4736-ae25-a8f14ace6bb8,tablet,PA,381.68
benjamingiles,purchase,Pants_14,Clothing,976.03,2,2026-01-27T10:29:37.708841,8374a7b7-cca2-4195-92c6-7ab16e40e3d7,desktop,PA,135.81
kathykelly,view,Laptop_7,Electronics,950.34,5,2026-01-27T10:29:37.718841,6496afc7-09ad-4c77-a74e-da49cf6e25c0,mobile,GH,267.22
bettyayers,remove_from_cart,Sofa_7,Home,58.12,2,2026-01-27T10:29:37.728841,161b9872-191f-470c-8a1d-f9541836f15f,desktop,EE,210.83
kathykelly,remove_from_cart,Lamp_1,Home,817.41,1,2026-01-27T10:29:37.738841,88da247b-65bd-4164-beb2-68c6786bf5b1,tablet,SA,465.69
boyermisty,wishlist,Pants_14,Clothing,227.93,2,2026-01-27T10:29:37.748841,089e11ea-00ac-4e14-a4dd-7c0164f8a46f,mobile,AR,57.8
joshuajohns,add_to_cart,Pants_7,Clothing,738.15,3,2026-01-27T10:29:37.758841,b455e639-995e-488a-b4ea-964306109759,mobile,DJ,370.2
emily19,add_to_cart,Shoe_9,Sports,398.35,5,2026-01-27T10:29:37.768841,70ba0c1a-0eab-4e29-ba62-884fc842b137,mobile,CL,73.58
dorseydavid,add_to_cart,Novel_15,Books,151.21,1,2026-01-27T10:29:37.778841,fcfa7611-58f0-47cb-8e0b-e1f068a74137,tablet,US,42.78
boyermisty,remove_from_cart,Shirt_8,Clothing,947.62,1,2026-01-27T10:29:37.788841,f046c2f7-3fe8-44cd-a045-31ad44d730f3,desktop,NE,173.54
heatherwade,add_to_cart,Pants_3,Clothing,679.4,2,2026-01-27T10:29:37.798841,73a567df-e856-4877-b882-cd4d0eca5fc9,tablet,UG,300.8
emclaughlin,purchase,Sofa_6,Home,779.19,5,2026-01-27T10:29:37.808841,73fc7445-e737-4fd9-8f39-96c5a339326b,desktop,MA,83.62
emclaughlin,view,Laptop_8,Electronics,877.63,2,2026-01-27T10:29:37.818841,8ca6f57c-02c9-4d07-87e7-8564e9bcc05e,mobile,SL,353.87
justin17,add_to_cart,Sofa_6,Home,377.79,5,2026-01-27T10:29:37.828841,88f443bd-5ec0-47cd-99ca-cc8f6bd4be4d,tablet,VN,134.32
lopezrobin,add_to_cart,Pants_2,Clothing,682.14,5,2026-01-27T10:29:37.838841,f82e73dc-af53-4731-94d4-633d1dd013dc,desktop,BB,345.7
brownnathan,view,Laptop_9,Electronics,365.29,5,2026-01-27T10:29:37.848841,38738113-e448-4259-85c6-903250600d42,tablet,PS,101.89
boyermisty,add_to_cart,Novel_14,Books,232.25,5,2026-01-27T10:29:37.858841,5a8a43ac-b6ca-456d-9265-95e44c6db182,mobile,ME,452.61
fergusondavid,add_to_cart,Laptop_5,Electronics,730.38,1,2026-01-27T10:29:37.868841,35706bf8-8543-409e-9a20-d84fc9af741f,mobile,SL,169.63
asanchez,wishlist,Novel_17,Books,254.14,1,2026-01-27T10:29:37.878841,9282e32b-6b38-4f92-968b-d81567f3b68b,desktop,BF,55.94
yjohnson,wishlist,Novel_14,Books,225.29,4,2026-01-27T10:29:37.888841,8ba16f64-5018-423e-b2a1-8443a48fdc1e,tablet,CN,67.6
heatherwade,wishlist,Novel_6,Books,331.59,3,2026-01-27T10:29:37.898841,d39f7d40-6667-4153-a82f-780583f1f11f,tablet,BH,301.7
trevor02,add_to_cart,Shirt_2,Clothing,822.65,2,2026-01-27T10:29:37.908841,2fff8f4a-d1e6-4b27-a0c5-c5b11cbaaeec,tablet,ME,48.39
joshuajohns,view,Pants_14,Clothing,666.05,2,2026-01-27T10:29:37.918841,78223ace-50c9-4015-ab77-40a35ce9f19b,tablet,PA,43.37
nsummers,purchase,Shirt_13,Clothing,948.75,1,2026-01-27T10:29:37.928841,61425182-abc6-4236-b9cb-72af8561e3b0,tablet,JP,211.29
heatherwade,add_to_cart,Phone_0,Electronics,809.41,3,2026-01-27T10:29:37.938841,e455d1e2-4904-469b-bb54-ed9b8ae2d7a9,desktop,LC,106.03
emclaughlin,remove_from_cart,Novel_4,Books,672.73,2,2026-01-27T10:29:37.948841,664815f2-9cbc-4a41-b717-b3742cb695fa,mobile,TJ,466.16
robertthompson,add_to_cart,Racket_7,Sports,297.02,2,2026-01-27T10:29:37.958841,a3f6cebe-c5fc-419e-b0e1-9fa683e9a027,mobile,JO,128.31
yjohnson,add_to_cart,Novel_7,Books,452.38,3,2026-01-27T10:29:37.968841,0c096ee1-619a-43ed-9c9e-92baeb6ffaa8,mobile,CL,127.55
james92,remove_from_cart,Shirt_5,Clothing,474.23,1,2026-01-27T10:29:37.978841,60b626f6-1631-4723-887a-79920ff073a8,desktop,BA,495.82
princelisa,remove_from_cart,Racket_7,Sports,766.11,2,2026-01-27T10:29:37.988841,c130c657-642d-4db0-b1ab-3baa7c106f84,tablet,MV,60.82
trevor02,remove_from_cart,Shirt_1,Clothing,917.58,1,2026-01-27T10:29:37.998841,2f4255e4-9b4a-468f-ab90-225f2653e2bb,mobile,LT,365.27
benjamingiles,add_to_cart,Pants_12,Clothing,220.75,2,2026-01-27T10:29:38.008841,8dbb8a85-4776-43ec-9ab9-8a195881aa6d,desktop,BE,67.31
kimberly31,wishlist,Shirt_11,Clothing,159.69,3,2026-01-27T10:29:38.018841,0ab90557-f236-43f4-9e6e-616800814d11,mobile,UY,295.48
james92,remove_from_cart,Pants_10,Clothing,955.33,2,2026-01-27T10:29:38.028841,c73746de-0cae-4e66-9e7b-098ddbaaa2f0,mobile,TG,281.29
heatherwade,purchase,Laptop_1,Electronics,787.08,2,2026-01-27T10:29:38.038841,a1f478b3-afd1-44ca-be30-265a37eb9139,mobile,RU,238.39
caseyjulie,purchase,Pants_0,Clothing,357.39,3,2026-01-27T10:29:38.048841,e839148f-cabe-4491-8397-13ff6dbadac0,tablet,MV,152.9
joshuajohns,add_to_cart,Laptop_0,Electronics,876.94,2,2026-01-27T10:29:38.058841,b5b4b862-f858-4f05-97f3-41ea423d2dc1,mobile,RU,491.83
nsummers,remove_from_cart,Laptop_9,Electronics,698.69,5,2026-01-27T10:29:38.068841,c3ec37b8-9d42-4094-a2cb-330d3e1f2473,tablet,AO,365.33
