user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
boyermisty,view,Pants_9,Clothing,875.96,1,2026-01-27T10:32:43.198614,a11c6a43-f1b5-4ed2-b899-d6bb189c8dab,tablet,PE,24.78
emily19,purchase,Racket_7,Sports,736.59,2,2026-01-27T10:32:43.208614,490e3291-1d74-4a3c-8c6f-866097578b5a,mobile,UZ,425.29
benjamingiles,add_to_cart,Shirt_4,Clothing,763.93,2,2026-01-27T10:32:43.218614,bdad910b-d31f-483e-bc65-7da9de69fa03,tablet,GN,45.15
fergusondavid,view,Pants_9,Clothing,551.53,5,2026-01-27T10:32:43.228614,6f4b8e65-a0cf-4978-8aa6-bf10f66f70da,tablet,UA,14.61
rdavis,view,Phone_5,Electronics,45.78,5,2026-01-27T10:32:43.238614,7ee4e46a-58c4-4d1d-a380-dcabae638e65,tablet,EE,244.26
marshalljames,wishlist,Novel_6,Books,216.52,3,2026-01-27T10:32:43.248614,77ca2838-2051-4bdb-902e-c07147c0775e,mobile,GW,460.75
kathykelly,remove_from_cart,Pants_0,Clothing,16.3,5,2026-01-27T10:32:43.258614,c0587aa1-6b06-4e89-aabe-db6d968e22a4,mobile,HN,355.52
bentonbenjamin,purchase,Novel_8,Books,973.83,4,2026-01-27T10:32:43.268614,da851f3e-68e3-426e-8174-f5b8d131d174,tablet,SK,438.78
heatherwade,wishlist,Sofa_1,Home,961.82,5,2026-01-27T10:32:43.278614,01d1e3ca-0d65-4c65-98db-6f570c43d802,tablet,CV,468.25
carlycowan,wishlist,Shirt_14,Clothing,120.42,1,2026-01-27T10:32:43.288614,4f03862e-7187-4856-aa49-c11d4283aea4,mobile,LI,228.17
yjohnson,purchase,Sofa_6,Home,984.9,2,2026-01-27T10:32:43.298614,0abd517a-935b-4e6f-8007-f1015315c8c0,tablet,BS,127.04
james92,add_to_cart,Shirt_0,Clothing,256.38,4,2026-01-27T10:32:43.308614,e3bcc9ab-c26f-4cef-ba4a-f0b3a8fb8227,mobile,BE,128.71
