user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
justin17,remove_from_cart,Phone_1,Electronics,951.47,4,2026-01-27T10:34:23.642497,38209523-76c9-4936-aa9f-6d761a410958,desktop,ID,355.61
rileybreanna,purchase,Shirt_14,Clothing,550.2,3,2026-01-27T10:34:23.652497,9b379016-47f0-46dc-80b8-1add8826b95a,mobile,SE,399.38
asanchez,wishlist,Shoe_7,Sports,81.51,5,2026-01-27T10:34:23.662497,e1dd28c4-ef8d-47a3-9875-fd13f5125871,tablet,EG,170.43
nsummers,add_to_cart,Sofa_2,Home,401.92,5,2026-01-27T10:34:23.672497,d20556e0-2188-4357-a829-0821ba792955,desktop,SA,44.06
ithomas,remove_from_cart,Shoe_6,Sports,929.88,5,2026-01-27T10:34:23.682497,32cb6a6f-96fe-42d8-9fb9-63241a61f3fb,tablet,MK,112.48
robertthompson,remove_from_cart,Racket_3,Sports,763.46,5,2026-01-27T10:34:23.692497,2cf51034-cf0c-42d8-9314-45c070fcdcbb,mobile,RO,302.87
pcampbell,wishlist,Novel_7,Books,55.26,1,2026-01-27T10:34:23.702497,faf8fa15-7cb4-4ff7-8b22-d3ed6f26b23c,desktop,BB,172.89
dorseydavid,view,Pants_7,Clothing,768.31,2,2026-01-27T10:34:23.712497,2ad13a74-fd93-439b-affb-9ed079e86946,desktop,PW,267.75
jensenjessica,wishlist,Laptop_4,Electronics,228.24,3,2026-01-27T10:34:23.722497,03866de9-6b29-49b3-867f-633907b44eeb,desktop,DZ,183.72
pcampbell,wishlist,Pants_11,Clothing,475.15,4,2026-01-27T10:34:23.732497,a7a3f2b2-9c90-4a17-8531-cbd6af5accd9,mobile,BN,101.15
bakerrandall,remove_from_cart,Sofa_5,Home,639.48,3,2026-01-27T10:34:23.742497,0416abc6-b06d-473b-b203-68debf799032,tablet,DE,49.22
emily19,view,Laptop_8,Electronics,404.06,3,2026-01-27T10:34:23.752497,c8507111-3918-4d5c-8cc6-eca12c574de9,mobile,DK,118.45
gomezcharles,add_to_cart,Sofa_0,Home,508.14,5,2026-01-27T10:34:23.762497,92c86f09-0c6c-47a4-85a7-1cf2348818ef,mobile,TR,218.46
yjohnson,remove_from_cart,Sofa_5,Home,601.85,5,2026-01-27T10:34:23.772497,a922360e-620f-40f5-a4e3-96a0c577dd5d,mobile,AM,464.04
dgates,wishlist,Lamp_7,Home,999.81,3,2026-01-27T10:34:23.782497,c3d25a2f-7e42-4244-8e6c-bd1699bbf145,mobile,VU,17.11
boyermisty,add_to_cart,Sofa_0,Home,926.67,2,2026-01-27T10:34:23.792497,b3b56196-583a-4a57-b4a0-7db1c3c4b0c2,desktop,TH,443.3
joshuamccoy,purchase,Racket_7,Sports,886.38,5,2026-01-27T10:34:23.802497,5148254c-c8ed-4bee-8d5e-604ed30d8c5b,desktop,IE,142.39
heatherwade,remove_from_cart,Laptop_2,Electronics,954.84,3,2026-01-27T10:34:23.812497,35316f3f-0c20-458e-9028-35781958b1ee,tablet,BZ,241.65
jeremypierce,add_to_cart,Sofa_3,Home,346.22,4,2026-01-27T10:34:23.822497,07760cd0-a1de-448d-aed5-3e7bd3146e57,mobile,GE,262.55
jensenjessica,remove_from_cart,Novel_0,Books,268.89,2,2026-01-27T10:34:23.832497,0f81e3c8-8a24-463e-a690-73ba54324c81,desktop,GH,436.36
lopezrobin,wishlist,Shirt_5,Clothing,21.65,4,2026-01-27T10:34:23.842497,c11b9859-520e-4c6f-ab97-77a2a23e7a6f,tablet,SN,267.96
dorseydavid,view,Phone_7,Electronics,826.79,5,2026-01-27T10:34:23.852497,b0872032-e4b9-4e99-b68b-d9cc2f4b04d4,tablet,PH,106.58
carlycowan,add_to_cart,Novel_18,Books,599.07,5,2026-01-27T10:34:23.862497,e8dc06d0-98e9-48f8-9153-693d0ed20dce,mobile,GM,92.31
lopezrobin,remove_from_cart,Laptop_8,Electronics,734.61,4,2026-01-27T10:34:23.872497,81b0e438-adef-402a-993f-460e62ca743b,tablet,MV,470.24
bettyayers,purchase,Shirt_6,Clothing,903.37,3,2026-01-27T10:34:23.882497,858e7937-422e-4503-b906-c3482c635d2a,tablet,MV,181.81
dgates,remove_from_cart,Lamp_0,Home,478.33,5,2026-01-27T10:34:23.892497,9175e3b5-456b-42d0-a40b-a0a19da7d600,tablet,NA,164.99
kathykelly,view,Sofa_6,Home,578.12,3,2026-01-27T10:34:23.902497,87e3859c-33fb-4a3a-9d2b-b008a8b1b23a,tablet,BW,325.99
nsummers,wishlist,Pants_6,Clothing,16.39,3,2026-01-27T10:34:23.912497,2c608499-3487-4455-b79a-019e600f1dd3,mobile,HR,245.72
marshalljames,view,Shoe_5,Sports,713.05,2,2026-01-27T10:34:23.922497,5be4ea59-c201-4663-afbc-8b578307cba9,desktop,GY,55.5
kathykelly,remove_from_cart,Shirt_7,Clothing,536.19,2,2026-01-27T10:34:23.932497,55dabcc9-0e18-4190-a348-3e2be4e2817d,mobile,VC,477.5
matthewsmatthew,remove_from_cart,Lamp_3,Home,118.81,4,2026-01-27T10:34:23.942497,ea413b7f-621e-45e8-ba3f-08708f2c59f6,mobile,SR,351.33
boyermisty,wishlist,Lamp_6,Home,780.89,3,2026-01-27T10:34:23.952497,fdb5e17f-2800-41f6-853b-39648c43f3cb,mobile,CZ,221.77
joshuathompson,purchase,Racket_3,Sports,790.39,1,2026-01-27T10:34:23.962497,ac93ffc3-78e9-46d5-82d2-d48b823b46b9,mobile,JP,196.77
kathykelly,purchase,Phone_5,Electronics,230.27,2,2026-01-27T10:34:23.972497,95ba6d70-ffc1-4539-8fee-4709a208c4e6,tablet,ID,47.29
boyermisty,remove_from_cart,Pants_0,Clothing,251.34,3,2026-01-27T10:34:23.982497,de0e5e24-12d2-4449-aeef-ac18cc370fe2,desktop,MX,468.45
bentonbenjamin,wishlist,Shoe_6,Sports,475.1,2,2026-01-27T10:34:23.992497,06b51b83-d46a-4478-94fc-1699f8dcad15,mobile,MC,162.83
caseyjulie,purchase,Shirt_11,Clothing,323.47,1,2026-01-27T10:34:24.002497,05677550-5f1d-4158-a952-2be6f8fa77fd,desktop,FI,102.22
bettyayers,remove_from_cart,Novel_10,Books,213.78,2,2026-01-27T10:34:24.012497,09bc827f-d6ba-44f8-92a9-0f389314442b,mobile,ID,30.82
joshuathompson,purchase,Phone_5,Electronics,832.17,1,2026-01-27T10:34:24.022497,4956f892-8ea6-47cf-bcff-57955c748cb4,desktop,CA,223.17
nsummers,view,Racket_5,Sports,12.37,3,2026-01-27T10:34:24.032497,42927d7f-98c0-4c82-a672-bd6174c01eaf,desktop,FM,30.55
robertthompson,purchase,Phone_4,Electronics,543.04,4,2026-01-27T10:34:24.042497,3e49bf28-e7a6-4f95-aa0c-667633556e5c,tablet,CF,51.33
kimberly31,remove_from_cart,Shoe_10,Sports,167.1,5,2026-01-27T10:34:24.052497,c91fcdc2-a77b-47b7-9898-dbea19864840,mobile,UY,498.59
jonesdaniel,add_to_cart,Lamp_1,Home,933.08,5,2026-01-27T10:34:24.062497,d18f5f2b-63fe-435b-86d6-1a476a80c417,mobile,ES,470.57
