user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
joshuajohns,purchase,Lamp_7,Home,993.32,4,2026-01-27T10:29:22.526140,c9861426-8472-4e47-aeb3-9874e9519bea,tablet,BT,367.61
qmendez,view,Racket_6,Sports,768.63,5,2026-01-27T10:29:22.536140,70d34414-9be7-4431-a156-aea39989718b,desktop,TG,38.24
trevor02,remove_from_cart,Lamp_6,Home,142.32,3,2026-01-27T10:29:22.546140,e566cddc-8540-418d-83ad-84b70d5d7283,mobile,QA,486.83
lynn11,view,Shoe_10,Sports,109.07,2,2026-01-27T10:29:22.556140,a1717816-1014-4b4e-8e3e-1cc80f712be3,desktop,PA,57.91
bettyayers,view,Laptop_1,Electronics,929.14,4,2026-01-27T10:29:22.566140,9dcc8ac5-a106-4bc9-b4dd-5e3dd4695cae,tablet,BY,326.46
emily19,wishlist,Lamp_7,Home,212.57,5,2026-01-27T10:29:22.576140,f1c9becc-7e10-453c-b01d-132ed570fb6b,tablet,CA,423.05
jeremypierce,wishlist,Phone_7,Electronics,287.51,5,2026-01-27T10:29:22.586140,1dbdccc6-efe3-49ea-b14d-33608640701f,mobile,IN,355.53
kimberly31,view,Novel_10,Books,975.86,4,2026-01-27T10:29:22.596140,6ef0f294-919b-42a7-b269-162cb20bec9f,mobile,PT,187.09
trevor02,remove_from_cart,Novel_17,Books,908.04,3,2026-01-27T10:29:22.606140,0b1403dc-a972-4636-acc4-446b07b3d3fc,mobile,MD,163.97
heatherwade,purchase,Pants_5,Clothing,930.57,4,2026-01-27T10:29:22.616140,31c58f93-c20b-4017-8ef7-b9d5569acb02,tablet,DO,263.69
izimmerman,view,Racket_2,Sports,515.14,3,2026-01-27T10:29:22.626140,c066941b-aaab-41c8-9ebc-4150f6c0419c,desktop,JP,68.07
robertthompson,remove_from_cart,Novel_15,Books,65.25,2,2026-01-27T10:29:22.636140,3d124dc1-a7d4-455c-8c15-235a08f48eb3,mobile,FJ,219.3
david48,purchase,Laptop_2,Electronics,402.16,3,2026-01-27T10:29:22.646140,360ceea3-0c33-4d3b-83f4-400f684e4c1e,mobile,GB,327.29
bsmith,remove_from_cart,Sofa_4,Home,723.79,3,2026-01-27T10:29:22.656140,001a42a0-a9dc-4af9-a88b-40bcba3e5e37,desktop,FI,493.81
yjohnson,purchase,Novel_14,Books,545.65,5,2026-01-27T10:29:22.666140,896e8910-5a01-4aca-ad1f-1d201b0e23f1,mobile,GH,340.18
jonesdaniel,add_to_cart,Shoe_9,Sports,486.22,4,2026-01-27T10:29:22.676140,09f639fb-e7a1-4531-8f77-947c20e6859b,mobile,UY,259.52
kathykelly,purchase,Laptop_9,Electronics,912.29,1,2026-01-27T10:29:22.686140,88f839de-b430-4719-95ce-c06045324b07,mobile,LR,312.56
brownnathan,remove_from_cart,Shirt_1,Clothing,521.47,2,2026-01-27T10:29:22.696140,76312d7c-b21b-4133-90fd-7649fabede93,mobile,SE,375.57
joshuamccoy,view,Novel_2,Books,196.68,1,2026-01-27T10:29:22.706140,f3ae401b-ea62-4a3c-8db5-c41ea1b26858,tablet,NZ,125.88
qmendez,purchase,Shirt_10,Clothing,588.94,5,2026-01-27T10:29:22.716140,5d84c59f-760c-476a-8f44-cb18ee563712,mobile,LI,366.22
marshalljames,view,Racket_4,Sports,900.17,3,2026-01-27T10:29:22.726140,20c3df4c-5134-43bf-8d8d-85aadb823a4e,mobile,BR,380.06
carlycowan,wishlist,Racket_7,Sports,14.76,1,2026-01-27T10:29:22.736140,2a3d7202-abf4-42a5-a54a-bd7928caceb5,desktop,TM,33.74
flowersmaureen,add_to_cart,Pants_4,Clothing,144.23,5,2026-01-27T10:29:22.746140,85f4f54d-181e-40e8-88e5-e4fac06f5dea,tablet,UA,460.25
caseyjulie,view,Novel_17,Books,36.88,4,2026-01-27T10:29:22.756140,78275748-3d0f-406a-bfeb-8db53fc036ce,desktop,TR,320.86
heatherwade,wishlist,Laptop_0,Electronics,914.11,2,2026-01-27T10:29:22.766140,ca48ff4b-1111-448b-89e8-404280c034ad,tablet,PY,378.57
marksamber,view,Novel_2,Books,41.32,2,2026-01-27T10:29:22.776140,903361aa-48c1-4d9c-ae79-167ae87c9838,mobile,MM,248.35
matthewsmatthew,add_to_cart,Sofa_2,Home,483.99,1,2026-01-27T10:29:22.786140,f42305b6-c8b9-40d1-953d-3ba1acaa8115,mobile,LS,52.94
jonesdaniel,view,Shoe_9,Sports,302.33,2,2026-01-27T10:29:22.796140,556c1319-7681-4d2b-843c-a2a5cf5797d2,tablet,AU,252.12
fergusondavid,remove_from_cart,Racket_4,Sports,885.28,1,2026-01-27T10:29:22.806140,84c47bb4-38e5-4a16-8c9e-2578a92dde2c,tablet,GD,140.84
matthewsmatthew,view,Racket_1,Sports,312.33,5,2026-01-27T10:29:22.816140,2beb9ef5-8515-4fd7-ac91-f2ebd980e014,mobile,AM,446.42
carlycowan,view,Laptop_2,Electronics,279.81,3,2026-01-27T10:29:22.826140,aff1f27b-b5c7-43d7-be74-739ef59a05dc,desktop,KH,96.77
boyermisty,remove_from_cart,Shirt_8,Clothing,591.63,3,2026-01-27T10:29:22.836140,819bbf4d-8613-4ad7-b95b-c0b94ee234d8,desktop,PY,81.77
princelisa,wishlist,Pants_9,Clothing,882.44,3,2026-01-27T10:29:22.846140,d22e04e5-8a24-43ae-9503-c1d9ef57f801,mobile,LV,156.56
jensenjessica,add_to_cart,Laptop_9,Electronics,692.29,3,2026-01-27T10:29:22.856140,ceb7aa76-4196-41a9-a5fd-9df9d7c9ece6,mobile,IT,261.72
justin17,add_to_cart,Novel_10,Books,200.19,1,2026-01-27T10:29:22.866140,f03bab29-ec07-4e29-905a-6686c4d293c3,desktop,UY,338.32
james92,remove_from_cart,Sofa_0,Home,403.15,4,2026-01-27T10:29:22.876140,761cfeac-9f2a-4664-8d3a-a359cff17a1f,tablet,BS,271.13
robertthompson,purchase,Pants_11,Clothing,811.19,5,2026-01-27T10:29:22.886140,dfed5e8e-493f-44f7-a409-ff782c55b5f7,tablet,MZ,394.95
flowersmaureen,add_to_cart,Pants_9,Clothing,109.35,2,2026-01-27T10:29:22.896140,7c3a0abc-cf00-4d7d-b9d7-2d62685a9514,desktop,IS,140.44
jonesdaniel,view,Sofa_7,Home,883.55,2,2026-01-27T10:29:22.906140,6b1ff0ad-a72a-4ba2-949c-c123414bcdb4,mobile,TZ,432.79
princelisa,wishlist,Sofa_4,Home,960.18,2,2026-01-27T10:29:22.916140,b6c367e9-724e-48af-90f5-682f40d50c79,desktop,MT,42.16
jerrywelch,remove_from_cart,Novel_12,Books,389.88,1,2026-01-27T10:29:22.926140,215b332a-3765-480b-8fa0-878705e54bf0,desktop,TN,426.68
rileybreanna,purchase,Phone_3,Electronics,397.73,2,2026-01-27T10:29:22.936140,c59abea7-d606-4b0c-8b8f-2b6165734a56,desktop,SC,447.09
lopezrobin,add_to_cart,Shoe_4,Sports,864.68,4,2026-01-27T10:29:22.946140,a00067be-ca9b-4225-beaf-9f77b6994d56,tablet,TH,107.02
clarklawrence,add_to_cart,Shirt_2,Clothing,52.77,1,2026-01-27T10:29:22.956140,1cffccdc-6a1d-4739-babc-7bf594af8882,desktop,MA,10.19
ithomas,add_to_cart,Phone_1,Electronics,834.78,1,2026-01-27T10:29:22.966140,5d441f79-df9e-4998-85c7-1755b6460392,tablet,MD,91.71
rdavis,wishlist,Novel_13,Books,146.08,2,2026-01-27T10:29:22.976140,7f9ab020-a056-4ca2-81d6-56a9cd5b280b,tablet,VC,185.73
rdavis,view,Novel_18,Books,965.85,1,2026-01-27T10:29:22.986140,ad8e6ce9-0b7b-4795-94ce-4b5214099086,mobile,BH,271.32
nsummers,add_to_cart,Lamp_4,Home,908.66,5,2026-01-27T10:29:22.996140,b0c3d570-7717-4cce-87e9-931dc50b4ca7,mobile,DZ,63.65
qmendez,remove_from_cart,Shoe_10,Sports,79.12,3,2026-01-27T10:29:23.006140,55236603-34bf-4429-81bf-5a3d45b7abe9,desktop,GQ,79.47
boyermisty,view,Shoe_6,Sports,822.41,2,2026-01-27T10:29:23.016140,649fd820-77d9-4751-8b4f-d6281399fe04,tablet,CF,283.72
marshalljames,add_to_cart,Sofa_7,Home,174.24,3,2026-01-27T10:29:23.026140,5a6a0efb-db05-4736-adf7-cf08594b2232,mobile,IT,119.49
izimmerman,remove_from_cart,Laptop_1,Electronics,939.14,5,2026-01-27T10:29:23.036140,d9fb1204-6a74-4bf7-835f-7a64ba3c5a11,mobile,SD,445.74
yjohnson,remove_from_cart,Sofa_6,Home,695.24,2,2026-01-27T10:29:23.046140,709e20bc-a1ad-48de-8843-1825455d9f98,desktop,ZA,447.17
bakerrandall,purchase,Novel_10,Books,21.1,1,2026-01-27T10:29:23.056140,968343c7-07aa-4d24-b487-3446c4dea263,mobile,BF,23.5
pcampbell,purchase,Sofa_2,Home,985.3,5,2026-01-27T10:29:23.066140,636970b2-9d37-478a-8262-b253666f7b01,desktop,CN,350.87
bakerrandall,purchase,Novel_10,Books,231.2,4,2026-01-27T10:29:23.076140,66225478-980d-49ec-b976-bb127cf33aa9,mobile,IL,224.94
dgates,view,Lamp_0,Home,606.89,3,2026-01-27T10:29:23.086140,cd089a50-f101-4981-bdec-e1be33351e9a,tablet,AD,24.19
flowersmaureen,wishlist,Laptop_3,Electronics,731.84,1,2026-01-27T10:29:23.096140,68446a1c-a238-411a-8874-ec0c18b0428d,tablet,SN,192.28
dgates,wishlist,Laptop_8,Electronics,338.16,5,2026-01-27T10:29:23.106140,2b45d82e-49d5-49f6-88e5-9ba3d835f519,tablet,BE,117.63
marksamber,wishlist,Laptop_2,Electronics,868.85,3,2026-01-27T10:29:23.116140,a5a83b1c-3ad4-46b2-9828-bb0d1efdcb8a,tablet,CU,110.66
kimberly31,remove_from_cart,Racket_5,Sports,889.05,5,2026-01-27T10:29:23.126140,64f3f7b8-ec9d-4631-9662-e508edf92de0,desktop,GY,72.41
marksamber,add_to_cart,Lamp_7,Home,235.33,1,2026-01-27T10:29:23.136140,dd5b34d4-0ed7-4bb0-ae87-e43e89e76361,desktop,MT,142.32
bentonbenjamin,purchase,Novel_16,Books,704.37,1,2026-01-27T10:29:23.146140,1a074290-650b-4798-b7d9-81bc6228172f,mobile,AL,322.93
asanchez,add_to_cart,Pants_13,Clothing,833.6,1,2026-01-27T10:29:23.156140,cd883803-2178-430d-ab5d-fda9c4ec8ea2,tablet,KP,486.61
dorseydavid,wishlist,Novel_18,Books,274.2,4,2026-01-27T10:29:23.166140,79009984-14b9-48cf-98a1-9aae5a2b0d19,tablet,VN,421.75
david48,remove_from_cart,Lamp_0,Home,943.79,5,2026-01-27T10:29:23.176140,426ac795-5ad4-4d6d-a7ad-799a2ab46a55,tablet,TJ,135.35
rileybreanna,view,Lamp_2,Home,32.58,2,2026-01-27T10:29:23.186140,1fe32c16-0452-4f1d-8422-665b7a3cb4b5,desktop,LA,453.61
davidgreen,view,Lamp_7,Home,278.72,3,2026-01-27T10:29:23.196140,2da5f7b6-99d2-4f5a-a2d5-b9ccb6c90269,tablet,TJ,263.58
dgates,add_to_cart,Shoe_0,Sports,731.18,4,2026-01-27T10:29:23.206140,4f209b11-b151-4b8d-92cc-9200a4b14964,mobile,UZ,307.11
joshuathompson,wishlist,Laptop_4,Electronics,15.97,3,2026-01-27T10:29:23.216140,6cae1809-d6cf-4fc5-a040-32f3889f0167,desktop,EE,437.42
caseyjulie,purchase,Shirt_13,Clothing,937.27,3,2026-01-27T10:29:23.226140,9b12a9b4-69dc-4f8b-8ff2-7220a070d717,mobile,VU,67.66
jonesdaniel,add_to_cart,Shirt_10,Clothing,271.08,3,2026-01-27T10:29:23.236140,17363676-7b62-4e11-b242-2a9f3481b88d,mobile,AD,168.45
james92,wishlist,Novel_4,Books,936.65,2,2026-01-27T10:29:23.246140,a59e8c2c-b103-45fc-a285-7bd8b65f227a,desktop,GN,313.41
lynn11,remove_from_cart,Laptop_5,Electronics,446.31,5,2026-01-27T10:29:23.256140,37f8cde6-ee4f-44a3-b48b-546e15e28cf2,mobile,UG,453.34
brownnathan,view,Pants_8,Clothing,708.44,1,2026-01-27T10:29:23.266140,10d299f2-875c-4da5-837d-98a26fd65101,tablet,LB,476.42
boyermisty,remove_from_cart,Shirt_0,Clothing,674.45,3,2026-01-27T10:29:23.276140,15befc12-218f-4e8c-b467-c3b672b41971,mobile,SM,259.67
fergusondavid,remove_from_cart,Racket_7,Sports,422.41,4,2026-01-27T10:29:23.286140,70ec2b8a-294b-4356-9c2b-5cba87c6ff66,mobile,LS,418.36
lynn11,add_to_cart,Phone_6,Electronics,137.84,2,2026-01-27T10:29:23.296140,31598334-f56f-4a62-8c95-b3eac4d19a2b,mobile,BI,303.89
matthewsmatthew,remove_from_cart,Shoe_10,Sports,829.97,4,2026-01-27T10:29:23.306140,ea8aebfb-d7f8-4086-b368-2b3a2c53518c,mobile,PE,326.02
yjohnson,view,Racket_7,Sports,908.58,2,2026-01-27T10:29:23.316140,e15df717-7dc9-48e7-a721-afe3b03d77e8,desktop,LT,484.61
justin17,wishlist,Racket_0,Sports,213.66,2,2026-01-27T10:29:23.326140,97009315-10af-435a-9160-6a1dd76d9fe5,tablet,LS,328.35
rdavis,add_to_cart,Shoe_7,Sports,242.31,2,2026-01-27T10:29:23.336140,904c2421-898e-4b4f-acc2-da32444e8c08,tablet,IE,42.53
jeremypierce,purchase,Phone_8,Electronics,712.23,4,2026-01-27T10:29:23.346140,945d0e31-224d-4aed-94a0-4f118155eac1,desktop,LY,447.12
udaugherty,view,Novel_8,Books,617.86,5,2026-01-27T10:29:23.356140,f21116db-2bd0-4f57-ae9e-d91bcb61d9b2,desktop,LA,414.99
brownnathan,add_to_cart,Pants_9,Clothing,428.16,1,2026-01-27T10:29:23.366140,bd3f1120-066c-4850-b317-d6f636e2abf6,mobile,NE,238.23
kathykelly,add_to_cart,Sofa_1,Home,806.19,2,2026-01-27T10:29:23.376140,8a387f7f-5621-496b-91d6-50d258f070cd,tablet,MY,125.54
yjohnson,wishlist,Pants_8,Clothing,781.75,4,2026-01-27T10:29:23.386140,c086b82f-d9e0-46e1-95db-66ebb21839a0,tablet,EE,290.48
pcampbell,add_to_cart,Lamp_1,Home,584.56,5,2026-01-27T10:29:23.396140,865bedde-b6f2-41c7-be14-5576516d93aa,mobile,SZ,128.19
flowersmaureen,remove_from_cart,Shirt_14,Clothing,65.16,4,2026-01-27T10:29:23.406140,cf59c0f5-5096-466c-9e7a-83d61e999a2f,tablet,CM,366.61
kimberly31,add_to_cart,Phone_1,Electronics,404.2,5,2026-01-27T10:29:23.416140,bc285287-901e-4f19-81a8-192f34f2fa81,desktop,NE,102.06
lynn11,remove_from_cart,Shoe_10,Sports,932.24,1,2026-01-27T10:29:23.426140,afd3429f-e27a-4d04-9f9b-7e7e8a82cdc5,desktop,PK,452.53
marksamber,add_to_cart,Sofa_3,Home,233.58,1,2026-01-27T10:29:23.436140,0a530539-b721-4381-925b-2897538ea097,desktop,FM,28.54
rileybreanna,view,Novel_9,Books,942.97,4,2026-01-27T10:29:23.446140,b1f479d0-4c98-44d9-b2bb-4881e6198844,mobile,BS,91.55
rileybreanna,purchase,Phone_9,Electronics,224.51,3,2026-01-27T10:29:23.456140,55c558ce-cc38-47d4-a065-d504370a15e9,mobile,TZ,233.4
clarklawrence,remove_from_cart,Shirt_3,Clothing,137.15,4,2026-01-27T10:29:23.466140,f552ca51-00e2-4c87-90f2-f878c811b6c5,tablet,EC,466.78
gomezcharles,add_to_cart,Racket_5,Sports,376.78,4,2026-01-27T10:29:23.476140,de8fd186-67ed-4e0f-9332-8607d5429c30,mobile,BS,145.45
brownnathan,add_to_cart,Phone_2,Electronics,279.45,4,2026-01-27T10:29:23.486140,59fb128f-5c9f-4ea3-ac35-d214bae34496,desktop,CF,55.79
jensenjessica,add_to_cart,Novel_9,Books,844.59,3,2026-01-27T10:29:23.496140,2bbe8487-bec8-4322-860d-25b0bb4ba7e5,desktop,CA,225.89
fergusondavid,remove_from_cart,Laptop_1,Electronics,951.48,5,2026-01-27T10:29:23.506140,56992e34-5412-4a08-8d76-77447760db5b,desktop,LT,175.12
marksamber,wishlist,Laptop_5,Electronics,454.97,3,2026-01-27T10:29:23.516140,85073740-c913-45a9-b57e-8274fe0eaeda,tablet,MZ,288.36
