user_id,event_type,product_id,product_category,product_price,quantity,timestamp,session_id,device,country,total_amount
joshuathompson,purchase,Pants_14,Clothing,111.41,3,2026-01-27T10:30:17.686440,eedbdde9-b8f2-484e-a95d-db895b7659e9,mobile,AT,204.96
rdavis,remove_from_cart,Phone_6,Electronics,316.93,1,2026-01-27T10:30:17.696440,9d4884e8-b010-417b-b866-21b2468c262f,mobile,KG,431.05
bettyayers,remove_from_cart,Pants_2,Clothing,709.4,3,2026-01-27T10:30:17.706440,23f71a9b-5691-48f5-84f2-30bec0ae25da,desktop,VC,126.42
dorseydavid,add_to_cart,Shirt_4,Clothing,412.22,4,2026-01-27T10:30:17.716440,325a7771-cc2e-4d44-85be-463bc195b3e3,tablet,PE,109.37
princelisa,wishlist,Shoe_9,Sports,26.88,3,2026-01-27T10:30:17.726440,9e9c3f42-2b7c-4fd5-933e-e66bb88b9001,desktop,KR,320.7
ithomas,remove_from_cart,Racket_2,Sports,181.97,1,2026-01-27T10:30:17.736440,d727fa86-7a13-4eab-b349-cf7e72dbd85a,tablet,MZ,296.64
brownnathan,add_to_cart,Pants_0,Clothing,240.11,4,2026-01-27T10:30:17.746440,ce80a72f-f990-432e-99b3-b408f6a851ed,desktop,BD,436.3
bakerrandall,add_to_cart,Racket_6,Sports,952.1,4,2026-01-27T10:30:17.756440,456d471f-4ead-476c-9391-4513029c8675,desktop,IE,329.42
bentonbenjamin,wishlist,Novel_11,Books,276.11,2,2026-01-27T10:30:17.766440,9c2687dc-35eb-49a7-abde-fdd5e88d6099,desktop,RO,387.48
bettyayers,purchase,Shirt_8,Clothing,803.98,2,2026-01-27T10:30:17.776440,cfe8ec79-e1f9-469e-a9bd-bb12b15bacde,tablet,MD,175.92
carlycowan,add_to_cart,Novel_2,Books,269.09,3,2026-01-27T10:30:17.786440,1d011c6f-a65c-46b0-ae0b-14a09ff4c736,mobile,KI,62.92
matthewsmatthew,view,Phone_1,Electronics,532.5,5,2026-01-27T10:30:17.796440,40ff56eb-b77b-420a-aa30-cff3f7df279e,mobile,MD,441.01
joshuamccoy,purchase,Pants_6,Clothing,918.2,4,2026-01-27T10:30:17.806440,907dd2a3-457e-4a5e-996b-3cf7e3744d0e,tablet,SM,308.59
trevor02,purchase,Phone_8,Electronics,906.62,3,2026-01-27T10:30:17.816440,08d512f6-66ac-475d-9128-0f4960847e51,desktop,LK,375.3
flowersmaureen,wishlist,Lamp_0,Home,944.83,3,2026-01-27T10:30:17.826440,a43b9300-191c-416b-bd8a-3e3ba5390876,mobile,DE,215.45
gomezcharles,wishlist,Laptop_0,Electronics,83.43,2,2026-01-27T10:30:17.836440,a924419d-c258-4857-9c4c-7a39ba75e3fc,tablet,MA,106.9
jeremypierce,remove_from_cart,Shoe_6,Sports,603.18,5,2026-01-27T10:30:17.846440,b4c52757-987c-4262-a5aa-f65aec6c5e0d,mobile,ZW,187.33
davidgreen,add_to_cart,Shoe_7,Sports,429.28,4,2026-01-27T10:30:17.856440,894d8d5d-e462-4537-a419-fe8f1869dd32,mobile,GQ,452.98
udaugherty,purchase,Shirt_13,Clothing,509.24,1,2026-01-27T10:30:17.866440,5738f7fa-878d-42d2-a38e-caa49545ef5d,mobile,OM,475.53
lynn11,add_to_cart,Sofa_5,Home,803.26,2,2026-01-27T10:30:17.876440,2380da91-f2a8-44ce-94f2-489a1ffcba80,tablet,KE,148.34
jensenjessica,add_to_cart,Phone_9,Electronics,34.7,5,2026-01-27T10:30:17.886440,56c28acc-c3cc-4736-8aad-f02700e79d54,tablet,SB,390.52
davidgreen,purchase,Novel_4,Books,501.16,1,2026-01-27T10:30:17.896440,1db27b86-de86-448f-8fe2-40b5e5eb4477,mobile,KW,433.37
marshalljames,remove_from_cart,Racket_3,Sports,407.32,3,2026-01-27T10:30:17.906440,7fd51bb5-b409-409c-ace2-31ba2a9a4bf4,tablet,BA,302.43
